	MT2.141698	CA1.141704	BB2.141659	CO2.141657	TL3.141709	SN3.141650	SK2.141662	CR1.141682	CF3.141691	BZ1.141724	TL1.141653	GB3.141652	CM1.141723	CL1.141697	HF1.141663	PE7.141734	HF2.141686	GB2.141732	CF1.141675	IE2.141655	PE1.141715	MP2.141695	SN1.141681	DF3.141696	BP1.141702	SR1.141680	SP1.141656	LQ2.141729	VC2.141694	HJ1.141718	KP3.141658	HJ2.141717	SK3.141716	PE6.141700	PE4.141683	SK1.141669	MP1.141661	BF2.141708	BF1.141647	AR3.141705	CF2.141679	SA1.141670	LQ3.141712	AR1.141727	SR3.141674	MT1.141719	IT2.141720	CL3.141664	SF1.141728	SP2.141678	IE1.141648	MD2.141689	KP1.141713	PE5.141692	TL2.141706	HI4.141735	SB1.141730	HI3.141676	CL4.141667	PE3.141731	CO1.141714	RT1.141654	RT2.141710	KP4.141733	DF1.141684	CL2.141671	MD5.141688	IT1.141711	AR2.141703	CO3.141651	HI2.141672	DF2.141726	JT1.141699	GB1.141665	CC1.141721	SF2.141677	VC1.141722
HF1.141663	0.585301072965	0.710969383348	0.647556908605	0.653120209017	0.651442955673	0.675568451464	0.667930986705	0.653111923656	0.752307545365	0.681093475903	0.749793454112	0.679258975892	0.693525649722	0.691311333593	0.0	0.698246270321	0.638179440305	0.702363203524	0.789334747091	0.658958038133	0.68776758646	0.677900284177	0.802200442506	0.669257496813	0.652321399924	0.709010186346	0.721286996206	0.647359717997	0.686932621964	0.66044650156	0.6334758034	0.692481791413	0.661574683884	0.677183080245	0.688859585374	0.654492876306	0.640041649867	0.665980960033	0.835831053898	0.662422940604	0.779592741263	0.712691095183	0.635536787583	0.704315477989	0.599126399639	0.66266999892	0.691242820519	0.72726932266	0.640165236573	0.700708786196	0.734600960557	0.694421085889	0.740786266049	0.684903570255	0.650204860048	0.679002051722	0.724432031374	0.770556282726	0.707448124227	0.727027374063	0.753637835415	0.781410383797	0.679743032623	0.740109792062	0.680973420072	0.700319503892	0.777302965695	0.799974261431	0.649054273784	0.637420913402	0.67238975845	0.809018588877	0.700977979235	0.628411012002	0.775127131701	0.660754483091	0.733228319535
PE7.141734	0.661058872611	0.655604676985	0.632198788674	0.720836670619	0.766969120228	0.700290967667	0.757233195432	0.712519935471	0.825228167864	0.665463503758	0.780700209997	0.728754010791	0.716303344697	0.832495294943	0.698246270321	0.0	0.652843139655	0.740731392823	0.867480801871	0.728333454851	0.780293074221	0.765538115826	0.869710915629	0.722989233692	0.636125830036	0.771982492976	0.723429555393	0.709613476067	0.793415741911	0.628796327992	0.699335935903	0.784087437529	0.601700808453	0.700352616817	0.561738253708	0.764234273184	0.761214081797	0.79468225983	0.891045784174	0.72807515354	0.718719566867	0.810542214683	0.708490568047	0.552207990619	0.685406323505	0.645593178816	0.644310142949	0.834298724387	0.760033134241	0.809820204783	0.806676786278	0.762887500664	0.804457221923	0.52480366063	0.643152625215	0.711429495876	0.63028752781	0.844051645132	0.706200747841	0.802448219049	0.810821142932	0.833045760549	0.640915542407	0.790644388737	0.610872810222	0.649052330522	0.734413490491	0.857878615755	0.672512138225	0.755106256727	0.608578827134	0.872354637858	0.731367671517	0.665766748898	0.705368914161	0.608584404633	0.800955974131
HF2.141686	0.584718417716	0.64381334285	0.54791748669	0.681009231245	0.694752965114	0.639273360196	0.708076206944	0.684791975308	0.77367457977	0.674713911835	0.719239120668	0.657197182074	0.689798533136	0.798753037752	0.638179440305	0.652843139655	0.0	0.727504166323	0.834785113291	0.708928570094	0.740716481154	0.749712807783	0.834712886289	0.666445560226	0.586515294428	0.781646037335	0.689092598197	0.670346817108	0.760863599319	0.681806912169	0.632205540618	0.728288601761	0.650475942673	0.651855937447	0.676257719456	0.715646472106	0.690232065423	0.767096231977	0.87432610868	0.6681814162	0.701584219537	0.762639120392	0.642135744811	0.643247481759	0.63932281713	0.702108920727	0.573571900696	0.79406145742	0.703301083165	0.7474156335	0.788935754035	0.741811877346	0.793238990134	0.654205330011	0.685518478328	0.714050737222	0.635788740883	0.823057396979	0.698790143755	0.808266264357	0.780139351571	0.804491910933	0.567841062562	0.813131715342	0.630329837074	0.569862994887	0.658179044426	0.844669078734	0.671938218014	0.686693373598	0.632139601916	0.838286154993	0.591581612652	0.646014313239	0.661735291211	0.599981239423	0.738160913689
GB2.141732	0.703668578355	0.75926191504	0.721229643215	0.628782158887	0.628928861131	0.701743588686	0.65499330534	0.662877164351	0.687684816218	0.653820032275	0.686845651453	0.689747335992	0.634579458802	0.769264716165	0.702363203524	0.740731392823	0.727504166323	0.0	0.732455666288	0.563561774363	0.588915285793	0.668585615393	0.704236317467	0.626848386808	0.669278638765	0.662521769868	0.61358470994	0.648527747869	0.663430387984	0.687396274195	0.671195129648	0.637560442892	0.703997081178	0.679472527302	0.679767340809	0.643488637046	0.62661983271	0.708998847157	0.734469852806	0.667641043108	0.765989298906	0.667978104985	0.633906360743	0.719197928356	0.659388969191	0.688681915978	0.717287413196	0.72647377613	0.615387472817	0.650256715598	0.723831813557	0.674615746529	0.686561097169	0.700980331387	0.695581550065	0.697830237228	0.731773301766	0.720068988561	0.6813571401	0.684831753378	0.676303888697	0.692758244862	0.707301346348	0.714007042844	0.661539977154	0.717030597138	0.778381825671	0.746663399256	0.674610959746	0.683578088424	0.67569214621	0.768241269886	0.718082875466	0.69947427483	0.793108379594	0.679334870383	0.685947115848
CF1.141675	0.80984431734	0.864416339298	0.854508275848	0.769767498529	0.752662128159	0.815576385655	0.710669813497	0.800571214689	0.586212125883	0.80283326056	0.723563060875	0.79985628947	0.800394500359	0.745870954948	0.789334747091	0.867480801871	0.834785113291	0.732455666288	0.0	0.687404018104	0.69450430974	0.669750865313	0.404293230402	0.75125224341	0.845628676956	0.651922888022	0.789219036043	0.786047780681	0.612504059396	0.827098036714	0.791226362486	0.646164226949	0.845293638054	0.783679578591	0.823862263206	0.67239725728	0.732477815021	0.643365315885	0.568630480183	0.812050024848	0.843486639159	0.617288418235	0.780988153846	0.853244323975	0.810440340012	0.820951397538	0.85492217949	0.57177793702	0.715264498007	0.64767966436	0.661491011802	0.741339805109	0.619115378775	0.857203031184	0.830337056743	0.782978175433	0.861968388955	0.576543195686	0.791870115043	0.573207041434	0.608612545888	0.524114758714	0.842095590482	0.678138129843	0.847122408299	0.85812596747	0.870279633397	0.449751627963	0.837353308693	0.810933668792	0.834156019621	0.612575582001	0.817561146937	0.84320770709	0.862014307741	0.827671383787	0.63083311634
IE2.141655	0.655850794234	0.746929841613	0.698343312799	0.625403091897	0.635726559161	0.674060604231	0.593733981327	0.656344035187	0.64739935529	0.637225870712	0.725348360898	0.70056615561	0.654334930563	0.76690097101	0.658958038133	0.728333454851	0.708928570094	0.563561774363	0.687404018104	0.0	0.611617953821	0.615809991273	0.674162447688	0.624046540029	0.693273661062	0.672312344869	0.628997835814	0.629049384807	0.614805933869	0.682458740374	0.66094239762	0.604383655261	0.690370156721	0.682072096742	0.661463455132	0.59506762636	0.601389031051	0.670028688676	0.712918351849	0.669958308729	0.798856311307	0.628697700639	0.637166982921	0.720919494495	0.632999038089	0.674817647195	0.735032438717	0.656680458992	0.591793675006	0.60126327767	0.697784026634	0.667148526205	0.624394382674	0.692916327831	0.687460263725	0.634501422485	0.725903235996	0.666085959136	0.652035311639	0.67275690895	0.647533638503	0.652932206683	0.693549627243	0.668859674009	0.686988960095	0.714197527054	0.79980558759	0.703679373489	0.658766056693	0.661513786207	0.662867087215	0.718326131559	0.699508288137	0.697042052825	0.780635754823	0.676616025688	0.658391763147
PE1.141715	0.706023792849	0.790114447638	0.742400732706	0.615224040933	0.573951892207	0.710211899054	0.555103765408	0.641223551335	0.650454065503	0.698221952934	0.672477899258	0.664343413011	0.663759036791	0.761978326587	0.68776758646	0.780293074221	0.740716481154	0.588915285793	0.69450430974	0.611617953821	0.0	0.633753248497	0.676848023492	0.625394618704	0.703214597147	0.652795888116	0.643259254526	0.607990632311	0.61789572581	0.701678130683	0.643045089521	0.579824563629	0.763277565399	0.665652272039	0.727363811097	0.583807556924	0.608903820701	0.67286479688	0.708484100047	0.616184188104	0.763958747648	0.619273812078	0.586539177877	0.763332547854	0.627635952917	0.707582440698	0.742578447847	0.643272132995	0.578819790803	0.576781207626	0.678355658879	0.63301526395	0.660890139752	0.732933778071	0.698591811611	0.68267145675	0.76748481807	0.664543113278	0.692072117381	0.639154526515	0.590313259013	0.609507009231	0.721391963299	0.650737066965	0.676664748419	0.739354552245	0.788182876064	0.688808157896	0.698575139895	0.687532341886	0.666532026187	0.712233126054	0.711629317917	0.709265300117	0.786822081346	0.677973711639	0.639496822247
MP2.141695	0.687228451668	0.774903625485	0.752557540261	0.674471088195	0.636163010893	0.715642325755	0.613891779081	0.694503340479	0.567503029835	0.723617678874	0.671073813223	0.696353224902	0.716538436102	0.706904779817	0.677900284177	0.765538115826	0.749712807783	0.668585615393	0.669750865313	0.615809991273	0.633753248497	0.0	0.657579411457	0.661633322717	0.742451890908	0.636813072889	0.725798964935	0.688138971514	0.575421809634	0.715734178422	0.688300394331	0.574677666212	0.767797332075	0.678182341541	0.738648151827	0.584810403246	0.618605574788	0.540086395629	0.730182591433	0.661106694649	0.791758712893	0.56575903369	0.658363971255	0.766679645665	0.708930656041	0.708864331649	0.783717395806	0.634272988444	0.575303225467	0.595945367554	0.665927323628	0.626971951325	0.643754013958	0.765319356404	0.712008131444	0.711824029258	0.761222833579	0.675060320089	0.691886767081	0.622464766437	0.586925835951	0.647764623139	0.743482399334	0.62726159583	0.760665363355	0.7473772166	0.804335796976	0.66495816764	0.757072995839	0.68503004028	0.720431182785	0.69829621982	0.750415949376	0.749233205527	0.800297817061	0.729798205722	0.61467274546
SN1.141681	0.798703856224	0.866965471866	0.85059365466	0.751799779215	0.740453288116	0.805380497004	0.7014022024	0.783001985872	0.58871135846	0.796961645161	0.710662185552	0.780333122622	0.762823532537	0.742008424564	0.802200442506	0.869710915629	0.834712886289	0.704236317467	0.404293230402	0.674162447688	0.676848023492	0.657579411457	0.0	0.739354683306	0.833873906629	0.641919961292	0.774349528666	0.767502371359	0.607275419054	0.812986636939	0.790531660352	0.662677098668	0.850246139602	0.775082411982	0.820833254521	0.664310927521	0.732619421176	0.678450758521	0.552421212108	0.786399687111	0.844229918975	0.574320532464	0.772280843384	0.84147640971	0.804057888993	0.810621436236	0.858134833359	0.579458381761	0.70272089946	0.61148908656	0.657356779017	0.709207377982	0.617180536299	0.845014518631	0.830650595032	0.78126431231	0.832354869493	0.543334793961	0.774798292035	0.590546637448	0.542470460415	0.521535494816	0.827044333011	0.653193169934	0.841069593399	0.837324910948	0.83558423143	0.515065976451	0.837320063487	0.781126856237	0.815186585444	0.589458144671	0.812511956378	0.843212428512	0.83482894528	0.825292150893	0.630736643438
DF3.141696	0.617981450245	0.74973183201	0.666972515444	0.606395257519	0.553624269786	0.647099142327	0.600731431793	0.626997561369	0.682113381651	0.65035304881	0.667060806268	0.624771923722	0.635506466592	0.753809665376	0.669257496813	0.722989233692	0.666445560226	0.626848386808	0.75125224341	0.624046540029	0.625394618704	0.661633322717	0.739354683306	0.0	0.653742154317	0.70871419488	0.648436750066	0.588651090598	0.662843626164	0.722669292316	0.624195166828	0.604691207198	0.730467014239	0.661387493816	0.696388233282	0.546033575778	0.601801735613	0.718446940153	0.793048432369	0.545167674191	0.765687213281	0.657562098624	0.596622518765	0.723794376902	0.652985948297	0.723806234922	0.691188142688	0.729929941658	0.589150479962	0.650562129095	0.742469788331	0.645866110722	0.716092503646	0.720911245867	0.67473348914	0.71481062106	0.691027079308	0.753676819182	0.641616391924	0.709444503293	0.726048713945	0.707074396756	0.671197554195	0.736256629155	0.671471292497	0.654422472328	0.771957413642	0.762935975032	0.664407703643	0.690445234615	0.661832342717	0.793663945467	0.672775625091	0.676392211727	0.745657837648	0.641974484904	0.627248498247
BP1.141702	0.596990971817	0.620170528419	0.597582281264	0.661091455587	0.672876783106	0.596932852198	0.693964973239	0.644554707776	0.790885843025	0.63374640965	0.719516756757	0.648543660498	0.640427327773	0.816937539208	0.652321399924	0.636125830036	0.586515294428	0.669278638765	0.845628676956	0.693273661062	0.703214597147	0.742451890908	0.833873906629	0.653742154317	0.0	0.759946382107	0.67412301638	0.603690906043	0.750626833119	0.661378019934	0.605643788127	0.711969767812	0.605885899244	0.600125357643	0.618968408155	0.699487954656	0.682995313099	0.753265234783	0.863158596778	0.644697700809	0.709081022999	0.761828881441	0.621300177574	0.623247658621	0.598763372685	0.660999974105	0.586883196573	0.796740483967	0.674585357393	0.758776839262	0.785332735519	0.731276835924	0.786648233784	0.602413042108	0.666286951633	0.686507007893	0.606115722633	0.826465549434	0.658814977739	0.793577021773	0.784467885947	0.813997534317	0.52957453368	0.792987459119	0.580721925698	0.574410718257	0.680599830916	0.847751124787	0.665524904321	0.697419269967	0.579439468036	0.838360101678	0.617862685506	0.620314472408	0.654967398458	0.57726155031	0.746524644815
SR1.141680	0.765414097754	0.795109384722	0.784380970094	0.653432130846	0.688469142929	0.743015633589	0.669047980689	0.734356909401	0.619078661969	0.751196662674	0.703703722891	0.739613719702	0.716311583619	0.733835855882	0.709010186346	0.771982492976	0.781646037335	0.662521769868	0.651922888022	0.672312344869	0.652795888116	0.636813072889	0.641919961292	0.70871419488	0.759946382107	0.0	0.726198541154	0.720703380974	0.623082263296	0.719802986644	0.74024842167	0.650675895164	0.773898770169	0.732668871149	0.767783625246	0.670944896276	0.718011947538	0.635563165611	0.692494616948	0.750898346467	0.791884960402	0.612951362287	0.698063524541	0.788263977955	0.723874235505	0.745429241572	0.79189171523	0.643138656695	0.669319693844	0.638827153174	0.619243721945	0.645318508876	0.608006463341	0.785930052473	0.732345563792	0.697163140931	0.797602439106	0.665841619224	0.721669842323	0.58972626899	0.63898382778	0.636970121484	0.775090463044	0.57635879862	0.75420305566	0.758264423265	0.805686322006	0.689966361843	0.774451629137	0.736712006573	0.744349111677	0.715725365039	0.783121034688	0.787087506899	0.810490726306	0.76158687167	0.651408064239
SP1.141656	0.682871278622	0.736037002214	0.699544582973	0.61136729912	0.659954644281	0.665298565467	0.666612630579	0.659072223517	0.74999317896	0.654958519338	0.736251257924	0.682357096471	0.635969432678	0.795351703021	0.721286996206	0.723429555393	0.689092598197	0.61358470994	0.789219036043	0.628997835814	0.643259254526	0.725798964935	0.774349528666	0.648436750066	0.67412301638	0.726198541154	0.0	0.6443241919	0.70630203589	0.674429968665	0.675704338875	0.700610350999	0.700961493152	0.670047933311	0.682937472884	0.686347257979	0.692660220365	0.761089651005	0.808754961369	0.654115190809	0.767795932699	0.734541746501	0.621721257394	0.722027603453	0.652176636717	0.656608106573	0.674003483208	0.740571039591	0.648116648306	0.711321015235	0.754141539188	0.716217210312	0.721597962065	0.711663294575	0.651035134344	0.696158619389	0.721311356588	0.778735077247	0.658882309429	0.768925201605	0.733083850087	0.733012542393	0.676048009394	0.744106653991	0.643411553766	0.675362733881	0.761093532874	0.798290897611	0.675065526735	0.69089451173	0.643269263864	0.770209292495	0.687790564058	0.706613222021	0.74722247515	0.658600516586	0.728553305596
LQ2.141729	0.591410424311	0.737154702017	0.644795557007	0.622023005007	0.583912007245	0.607615011168	0.632011521017	0.548425685134	0.729023583672	0.638908047574	0.658718564849	0.622135587669	0.637999693901	0.769487434742	0.647359717997	0.709613476067	0.670346817108	0.648527747869	0.786047780681	0.629049384807	0.607990632311	0.688138971514	0.767502371359	0.588651090598	0.603690906043	0.720703380974	0.6443241919	0.0	0.679906170593	0.670031653963	0.57577227004	0.607379183764	0.703994349557	0.623341372459	0.663542767003	0.612187296937	0.585201193913	0.750015427505	0.817835417394	0.546832634952	0.738824858265	0.736102171794	0.555610352532	0.705303054667	0.609777891382	0.712475366399	0.687676734791	0.749027796836	0.623242849168	0.673873081997	0.770715603288	0.682971477409	0.751679524483	0.678104097684	0.690234895061	0.715191246935	0.706339239166	0.76853778717	0.671669758744	0.769707465284	0.721074140996	0.744182741901	0.623818643706	0.777108180657	0.635937466032	0.641722811563	0.752353863378	0.803759950777	0.642377326541	0.668256792393	0.597228595026	0.803303765392	0.61971748908	0.645955243723	0.723535914622	0.603926305277	0.690142042235
VC2.141694	0.70119420278	0.808222184229	0.763231556762	0.645793622468	0.649859115734	0.728633994458	0.598126829287	0.702448361812	0.533818457742	0.719585971278	0.643432971753	0.679931955873	0.716331009803	0.685396967456	0.686932621964	0.793415741911	0.760863599319	0.663430387984	0.612504059396	0.614805933869	0.61789572581	0.575421809634	0.607275419054	0.662843626164	0.750626833119	0.623082263296	0.70630203589	0.679906170593	0.0	0.723405709421	0.67347671478	0.592785302934	0.770422918581	0.682097391351	0.747042201249	0.559232377906	0.632797877948	0.541209509056	0.677224341261	0.691858377318	0.763505611809	0.503660645019	0.670769857346	0.778459933422	0.704545886256	0.715685677309	0.777669170833	0.536043321049	0.558068694746	0.536785019712	0.655469322307	0.593373896475	0.631454960108	0.782143096151	0.742190284918	0.73997443488	0.778341140334	0.611635726385	0.685587015046	0.618855195415	0.568115468658	0.567783789945	0.736098269083	0.651887338124	0.750063527483	0.765096971398	0.795903573241	0.63050963653	0.750978599312	0.704636770947	0.737240933539	0.65102567388	0.727306934921	0.756142927476	0.784846366474	0.744191811662	0.47989618319
HJ1.141718	0.651857962166	0.706711719503	0.676334563049	0.662635370153	0.69954159793	0.691033640899	0.70657314614	0.699913308079	0.764396592886	0.627779085237	0.763090768924	0.724665484603	0.672557792912	0.794817819585	0.66044650156	0.628796327992	0.681806912169	0.687396274195	0.827098036714	0.682458740374	0.701678130683	0.715734178422	0.812986636939	0.722669292316	0.661378019934	0.719802986644	0.674429968665	0.670031653963	0.723405709421	0.0	0.626119951845	0.755592102494	0.628341781312	0.675901663947	0.554561199632	0.724806628815	0.721955284104	0.71828613118	0.834042240918	0.697809518734	0.781929854877	0.746728974475	0.666469583008	0.63347014664	0.641564295673	0.520080216917	0.696752521395	0.72891854487	0.663465828549	0.726056765593	0.731407391182	0.752381135463	0.718650502919	0.591116548761	0.554952410016	0.631487688906	0.743253245654	0.775403052507	0.645229783977	0.76917646743	0.720485162105	0.792419082209	0.662490111275	0.732428537619	0.601322859325	0.699952143607	0.753505787596	0.815197740833	0.633372716499	0.676689895403	0.596307358025	0.801381228321	0.716082840684	0.676936881093	0.764302927383	0.637023073003	0.743433522399
KP3.141658	0.589043591871	0.708633642995	0.637272509117	0.614229276143	0.625639200337	0.633551573127	0.635196078661	0.610448154896	0.749081703426	0.63255613492	0.686355762758	0.604033537867	0.64901357385	0.776599634854	0.6334758034	0.699335935903	0.632205540618	0.671195129648	0.791226362486	0.66094239762	0.643045089521	0.688300394331	0.790531660352	0.624195166828	0.605643788127	0.74024842167	0.675704338875	0.57577227004	0.67347671478	0.626119951845	0.0	0.662062512459	0.673382049741	0.559622627222	0.64878056534	0.633761221263	0.610758907791	0.704018513988	0.827697892562	0.61537252243	0.723627410917	0.718921063	0.554383960129	0.684406530762	0.607309311375	0.646589534382	0.653086501158	0.717487481093	0.609250070453	0.699565782816	0.764559484166	0.689612008614	0.741466762613	0.671424326923	0.666630000435	0.676513362997	0.683393603285	0.768473603236	0.640100394613	0.755947246057	0.724990931911	0.751762243713	0.579967003341	0.765021529076	0.623510513388	0.647891503131	0.733016266193	0.79417234219	0.657757960437	0.654658754186	0.58097626721	0.784721507876	0.608002973076	0.645883227352	0.701472835964	0.603489604933	0.680101711847
HJ2.141717	0.686901792838	0.793592144666	0.723762359114	0.688391017146	0.558805433879	0.678140769177	0.557448773753	0.654962631714	0.57670030508	0.72258074314	0.561363074094	0.64306140939	0.689960912544	0.726042942719	0.692481791413	0.784087437529	0.728288601761	0.637560442892	0.646164226949	0.604383655261	0.579824563629	0.574677666212	0.662677098668	0.604691207198	0.711969767812	0.650675895164	0.700610350999	0.607379183764	0.592785302934	0.755592102494	0.662062512459	0.0	0.756279075437	0.610234843768	0.754802251284	0.487157866248	0.528568528421	0.608077072754	0.716625027433	0.618776509347	0.757081612647	0.63566667384	0.613453198033	0.771260560132	0.702592895846	0.745730505547	0.732183651864	0.650324460513	0.638052587844	0.580463713295	0.677418359672	0.621973143935	0.679462715213	0.755647772745	0.735566236418	0.735374794057	0.737697885488	0.698837565726	0.667556224204	0.638774092157	0.66184830436	0.678608093017	0.722982024321	0.688147801477	0.722397403993	0.722192260605	0.794103080799	0.718127479006	0.739953395435	0.703462474396	0.696518184205	0.712587602549	0.670034220113	0.737578268904	0.770212676196	0.694868688062	0.596836885374
SK3.141716	0.658133401062	0.624241143297	0.625727432574	0.72479217335	0.719568105178	0.677799772269	0.74571813544	0.69612741529	0.808351737115	0.643539930067	0.77590059984	0.712980803821	0.701155572482	0.82014005904	0.661574683884	0.601700808453	0.650475942673	0.703997081178	0.845293638054	0.690370156721	0.763277565399	0.767797332075	0.850246139602	0.730467014239	0.605885899244	0.773898770169	0.700961493152	0.703994349557	0.770422918581	0.628341781312	0.673382049741	0.756279075437	0.0	0.665543803056	0.536728272817	0.76177352303	0.728373887302	0.76595871574	0.87108212415	0.733469029254	0.762485955375	0.791083557062	0.698676332715	0.537889349203	0.66805566232	0.650694208159	0.626752248819	0.794519808378	0.74312117711	0.772761841083	0.790859532801	0.778987932088	0.784636321541	0.527161449773	0.645291792422	0.700966077311	0.63293870621	0.831438161462	0.69147359606	0.802393273495	0.790306409885	0.829908416317	0.614588775939	0.801247727397	0.600728279608	0.665544509953	0.738399655504	0.862400311455	0.668847840365	0.728524716583	0.625021846457	0.842564758581	0.706580270641	0.674236766559	0.723512327316	0.605036445984	0.797302761924
PE6.141700	0.640280059461	0.667422392522	0.655643093619	0.665433703804	0.642621594503	0.633255674659	0.654470462686	0.67173916165	0.723718756003	0.705365276823	0.641694208214	0.582434706507	0.625308372382	0.794274220118	0.677183080245	0.700352616817	0.651855937447	0.679472527302	0.783679578591	0.682072096742	0.665652272039	0.678182341541	0.775082411982	0.661387493816	0.600125357643	0.732668871149	0.670047933311	0.623341372459	0.682097391351	0.675901663947	0.559622627222	0.610234843768	0.665543803056	0.0	0.682860320975	0.636383707513	0.623484681354	0.708413963655	0.821225554081	0.62669757464	0.67996886267	0.70524648449	0.604627866205	0.68824060089	0.662543839183	0.664927746447	0.640331372165	0.729659735996	0.676055856557	0.700002730301	0.739322434495	0.685173860926	0.742227921757	0.684232020146	0.68299050682	0.720634700857	0.667555300666	0.779703765637	0.614305433278	0.750647514739	0.733599729428	0.762857146892	0.581433893612	0.740517988335	0.652131136334	0.620625939674	0.728950719893	0.804164367664	0.735858984478	0.717119644081	0.602559593662	0.775648637707	0.61653523879	0.698737015264	0.664996001602	0.607597086439	0.688870554812
PE4.141683	0.600569601249	0.642171276039	0.60632469801	0.694979281374	0.726621080567	0.685439005767	0.749554074196	0.661015658726	0.788296926825	0.579012638025	0.778125662547	0.732790459322	0.699305805549	0.833718727798	0.688859585374	0.561738253708	0.676257719456	0.679767340809	0.823862263206	0.661463455132	0.727363811097	0.738648151827	0.820833254521	0.696388233282	0.618968408155	0.767783625246	0.682937472884	0.663542767003	0.747042201249	0.554561199632	0.64878056534	0.754802251284	0.536728272817	0.682860320975	0.0	0.74949163458	0.709889453115	0.777554878874	0.860358660673	0.696584182766	0.748575094794	0.769063049092	0.681762580454	0.510259781049	0.678453591115	0.58494965455	0.645166357951	0.778216727496	0.694078278746	0.771984238721	0.770861352185	0.777515713112	0.741096558343	0.526843542427	0.596629769228	0.659572696218	0.646863531162	0.806100321707	0.654390056145	0.786946902043	0.778906971914	0.800483082379	0.587473518831	0.767607307046	0.605640881259	0.655385347746	0.717781042804	0.832375680621	0.620318553435	0.707654129861	0.599623341024	0.821092291923	0.67890600931	0.644611447599	0.707415582036	0.599734730452	0.765149848035
SK1.141669	0.655190021405	0.795638493426	0.724021788604	0.642059250513	0.557596604974	0.679578148387	0.420685619994	0.663875272829	0.608319379363	0.711526869785	0.612798112952	0.658093719761	0.668911338179	0.675647956966	0.654492876306	0.764234273184	0.715646472106	0.643488637046	0.67239725728	0.59506762636	0.583807556924	0.584810403246	0.664310927521	0.546033575778	0.699487954656	0.670944896276	0.686347257979	0.612187296937	0.559232377906	0.724806628815	0.633761221263	0.487157866248	0.76177352303	0.636383707513	0.74949163458	0.0	0.545238070325	0.595242839005	0.706860874112	0.59212958457	0.763287857905	0.584410372279	0.577550597127	0.766402038294	0.641767345998	0.708002335244	0.752590609161	0.61825148623	0.58316582145	0.591555826248	0.716720996772	0.567070095581	0.673783803603	0.753406179634	0.729339221593	0.708848404934	0.748081777992	0.637588955394	0.6658091029	0.639350987083	0.617670646302	0.644291399574	0.708551620453	0.68866323918	0.714516275157	0.722913973058	0.791555904325	0.680689067641	0.699866137759	0.656916765367	0.695091607803	0.715119295022	0.698242359678	0.722947304087	0.764543141499	0.695797327827	0.541673731551
MP1.141661	0.598279486436	0.753242643824	0.701836491614	0.65564993398	0.55808440019	0.656470525567	0.595896219305	0.655139375455	0.658853575764	0.671351261779	0.645416627586	0.661223617505	0.696367957657	0.717564263897	0.640041649867	0.761214081797	0.690232065423	0.62661983271	0.732477815021	0.601389031051	0.608903820701	0.618605574788	0.732619421176	0.601801735613	0.682995313099	0.718011947538	0.692660220365	0.585201193913	0.632797877948	0.721955284104	0.610758907791	0.528568528421	0.728373887302	0.623484681354	0.709889453115	0.545238070325	0.0	0.688845424001	0.776624616573	0.585305790179	0.792310092255	0.688437745152	0.59059631977	0.733966792877	0.668031962983	0.70619979866	0.695293729244	0.696716953057	0.621399555785	0.647237514114	0.745034444428	0.68122573884	0.71525758303	0.73373074596	0.704495945368	0.73233350024	0.704036627445	0.743099932677	0.67809084277	0.733050747348	0.691865082423	0.69266820974	0.649822398416	0.736405770513	0.698554724994	0.693273696618	0.773875167028	0.766005696186	0.685237160733	0.66170676404	0.668552383079	0.76394878127	0.656289077199	0.704242670971	0.747295821136	0.662551151901	0.649708301125
BF2.141708	0.740634119429	0.785020811472	0.781289134172	0.689715210709	0.681721380256	0.766102842505	0.611017098633	0.73982117076	0.567470311282	0.768874565756	0.681663593599	0.721707516043	0.746081985598	0.685469777702	0.665980960033	0.79468225983	0.767096231977	0.708998847157	0.643365315885	0.670028688676	0.67286479688	0.540086395629	0.678450758521	0.718446940153	0.753265234783	0.635563165611	0.761089651005	0.750015427505	0.541209509056	0.71828613118	0.704018513988	0.608077072754	0.76595871574	0.708413963655	0.777554878874	0.595242839005	0.688845424001	0.0	0.67141656164	0.731064936463	0.79954133926	0.508032893061	0.70957793135	0.808249101673	0.700165269238	0.701906173162	0.769406110173	0.522018264444	0.616521494216	0.58838276397	0.621618119676	0.604862644275	0.636939695774	0.781920585422	0.742137573494	0.718246377778	0.800028717498	0.640873171371	0.736115189102	0.597548688229	0.571543646161	0.653665417666	0.774881224555	0.619322658068	0.76241309006	0.790890375961	0.818384242021	0.606265271293	0.786326471624	0.705143323575	0.741045611673	0.648461852604	0.752660752964	0.76603356742	0.818938895137	0.768641001292	0.558858931696
