	M9Ekey217.141044	M9Indl217.141066	M2Tkey217.141054	M2Gkey217.141106	M2Enter217.141012	M2Skey217.141089	M2Midr217.141082	M2Indl217.141074	M3Midr217.141101	F11Space217.141071	F10Space217.141045	M9Pkey217.141096	M9Fkey217.141065	M9Okey217.141076	M9Akey217.141086	M9Indr217.140998	M2Ckey217.141092	M2Ykey217.141095	M2Ukey217.141085	M2Rinr217.141027	M2Nkey217.141052	M2Thml217.141005	M3Pinr217.141057	M3Kkey217.141046	M3Ykey217.141023	M3Lkey217.141097	M3Bkey217.141059	F12Space217.141068	R1Space217.141077	M9Wkey217.141090	M9Nkey217.141010	M9Mkey217.141007	M9Bkey217.141032	M9Midr217.141060	M9Thml217.141021	M2Ikey217.141000	M2Mkey217.141014	M2Thmr217.141087	M11Space217.141008	M3Ckey217.141073	M3Space217.141098	M3Midl217.141103	M9Xkey217.141072	M9Rinl217.141020	M2Vkey217.141022	M2Rkey217.141050	M2Pkey217.141105	M2Lkey217.141048	M2Qkey217.141102	M2Kkey217.141041	M2Pinl217.141003	M2Xkey217.141016	M2Ekey217.141011	M2Fkey217.141078	M2Indr217.141062	M10Space217.141036	M3Jkey217.141017	M3Indr217.140993	M3Indl217.141067	M9Gkey217.141099	M9Vkey217.141018	M9Kkey217.141033	M9Ckey217.141013	M9Rinr217.141080	U1Space217.141075	M2Hkey217.141026	M3Nkey217.141001	M3Akey217.141006	M3Mkey217.141107	M3Zkey217.141083	M3Rinl217.141100	M3Rkey217.141025	M3Qkey217.141051	M9Enter217.141084	M9Dkey217.141053	M9Thmr217.141049	L3Space217.141024	U2Space217.141047	M2Bkey217.141063	M2Pinr217.141039	M2Rinl217.141058	M3Wkey217.141104	M3Xkey217.141055	M3Pinl217.141094	M3Rinr217.141091	M9Space217.141079	M9Ykey217.141029	M9Qkey217.141019	U3Space217.141064	M2Okey217.141061	M2Dkey217.140994	M2Zkey217.141015	M2Space217.140997	M2Lsft217.141056	M2Jkey217.141038	M2Wkey217.141070	M2Akey217.141030	M3Pkey217.141031	M3Ekey217.141042	M3Lsft217.141088	M3Hkey217.141093	M3Rsft217.140995	M3Thmr217.140996	M9Hkey217.140999	M9Skey217.141004	M9Pinr217.141002	M9Midl217.141043	M9Pinl217.141035	L1Space217.141069	M2Rsft217.141034	M2Midl217.141009	M3Gkey217.141037	M3Vkey217.141028	M3Tkey217.141081	M3Thml217.141040
M9Nkey217.141010	0.708177211569	0.57966840671	0.608078185314	0.65411023514	0.576628530148	0.559996954804	0.500283730758	0.624730154833	0.622998635797	0.593664358348	0.655773837093	0.533520980998	0.522753211941	0.614483136676	0.591395487362	0.531652296685	0.580834116391	0.467645897986	0.545112551419	0.538596671328	0.675988390641	0.615035972347	0.657462163913	0.555702492292	0.555211432831	0.583252987473	0.625317985828	0.581056357272	0.525121443209	0.652953900111	0.0	0.565963173531	0.509753423661	0.679186528653	0.625111175681	0.590143622221	0.560052586118	0.523197195414	0.656969428006	0.573858229773	0.68337177812	0.582909693357	0.602234988493	0.631593873525	0.532159595672	0.540414423487	0.592965100028	0.513340075246	0.577091753996	0.573929278686	0.635774471902	0.546471519361	0.582430822049	0.564681947604	0.58694687598	0.643969728231	0.614673729932	0.528607001685	0.578410474474	0.682637205865	0.526151285746	0.557692921693	0.630973187054	0.647566457404	0.630434732612	0.56578614095	0.732113693802	0.506067295868	0.680281074307	0.579392676518	0.606897481484	0.67073957983	0.621480007379	0.652851487623	0.525962729131	0.592753485911	0.571930890716	0.602736077066	0.617375314241	0.654439887107	0.528000477676	0.605963711336	0.605129472977	0.740509374777	0.600896032445	0.50974650307	0.630513469042	0.697763649667	0.543511307911	0.546224590283	0.519544916074	0.63176959115	0.548363838225	0.728361159559	0.64004623634	0.45798189389	0.645044828498	0.570972813986	0.629851739532	0.540718908852	0.518329129575	0.59005777074	0.524104679365	0.482912369165	0.512206787527	0.593320738045	0.609911446645	0.61658872376	0.494854588388	0.571054855251	0.554852194008	0.548766578662	0.707827393963	0.53460695382	0.560869142723
M9Mkey217.141007	0.671070205062	0.576180342418	0.672801345798	0.639242453479	0.65940022609	0.573520277145	0.533150812429	0.69670649765	0.707833647053	0.667920309287	0.710523330815	0.616489739898	0.529865245041	0.702492725734	0.566006686369	0.548069154579	0.669281962573	0.54172629314	0.570146180734	0.610377751779	0.626501194215	0.670064749995	0.73182846382	0.603169486648	0.613526618502	0.666196230894	0.687573561392	0.623329452333	0.532521123096	0.703886131512	0.565963173531	0.0	0.537717994201	0.634666544529	0.589322903439	0.599090167122	0.611450325162	0.58642019501	0.729766170504	0.605137572105	0.733441153484	0.57976839243	0.583376745931	0.665301986745	0.618618686229	0.574887394803	0.630328757708	0.553126485388	0.543845862382	0.560356551408	0.700451013428	0.634579035139	0.606885794424	0.568613811319	0.574560978924	0.746154659819	0.576068264817	0.605116229644	0.646142762653	0.695097168676	0.619206581858	0.646702013156	0.637081234516	0.604342960182	0.674461323651	0.633335069182	0.772331640996	0.497882097912	0.726873210237	0.549802601871	0.599808879988	0.598298964981	0.687064263625	0.726878421476	0.548948271465	0.57597871642	0.536687474423	0.653231548065	0.682538046964	0.723163697261	0.587172376122	0.628445329242	0.647419460552	0.787185770218	0.699373343735	0.528589079629	0.692998618408	0.744669869944	0.587541374812	0.526912009745	0.61566417878	0.714845065515	0.609511083976	0.720229498317	0.70271024875	0.546555195233	0.566941414209	0.589226225458	0.671725102052	0.52997839824	0.570198391564	0.65018173428	0.607897656995	0.622930299062	0.623882753038	0.657559302612	0.673544146768	0.629707403361	0.600766712074	0.665973368854	0.632977907177	0.609647660195	0.78008148163	0.560139941234	0.578884627837
M9Bkey217.141032	0.582067369498	0.452634872183	0.63373060367	0.581984625057	0.646460265916	0.478710668126	0.536075147211	0.683029717738	0.683170319565	0.658854362165	0.673597510282	0.504271139636	0.58563364787	0.684149108988	0.592070604112	0.555914026728	0.658934820324	0.489466514412	0.552641577266	0.54608090443	0.585113317156	0.640802058836	0.699972752209	0.387879662825	0.567903724476	0.622290522707	0.683580959847	0.425305564212	0.398089299689	0.722479570265	0.509753423661	0.537717994201	0.0	0.497533274048	0.477167784734	0.47591587751	0.623211023301	0.549305749263	0.706172511927	0.484043243644	0.705340525283	0.494704902047	0.531011878956	0.635863247703	0.584983199391	0.593678909679	0.526748501348	0.430960010163	0.554753163294	0.520390519142	0.692908964095	0.602552759645	0.582226105835	0.410880505535	0.529215445137	0.720369902253	0.577488400447	0.461825743563	0.625630485362	0.584621337154	0.490120073477	0.542146780211	0.58796375302	0.527160861367	0.66702217529	0.505438331934	0.764721711804	0.506146543915	0.705944499577	0.59392928351	0.456785740753	0.645387365482	0.661262883887	0.719550794614	0.469421573887	0.450379915159	0.548415846727	0.63181870157	0.519258570618	0.702359361317	0.62372524857	0.514829517846	0.605253861336	0.760512754379	0.701695001929	0.513769696455	0.669968231418	0.731174138807	0.568983203956	0.459621595249	0.468912579698	0.696614411149	0.474618179231	0.623513126067	0.678645720054	0.47864994657	0.602336862432	0.426518115055	0.645591473961	0.599156370807	0.573578219574	0.587856825425	0.528112614345	0.478278189893	0.609745302472	0.553761724721	0.663542447612	0.537020810635	0.401476698478	0.646975159907	0.602600211314	0.612414702311	0.751806690371	0.546958813119	0.637957006538
M9Midr217.141060	0.584251438365	0.60660233587	0.714271631782	0.587749067527	0.729205870499	0.548395001225	0.596824060282	0.748247530028	0.728403874822	0.737689471267	0.743271073709	0.604060375607	0.69812868113	0.750748239065	0.706357182916	0.63330719568	0.720492698239	0.58523992404	0.634006811529	0.681225178146	0.614870426999	0.690048370094	0.761504139737	0.540031476251	0.713775799744	0.718283772302	0.767925052741	0.418401897833	0.512395578837	0.775513707179	0.679186528653	0.634666544529	0.497533274048	0.0	0.542604248013	0.557654530357	0.683695096486	0.669112815723	0.774576999766	0.605611246784	0.728242059159	0.499755243391	0.646149145432	0.67764902028	0.733913436675	0.641450509313	0.546128968903	0.567169135804	0.60601604667	0.62363115579	0.749829788393	0.690042796847	0.599876028923	0.567003094151	0.51970378606	0.786076148212	0.632470811825	0.547922879877	0.696183294733	0.681623150349	0.638572309723	0.632737447205	0.62710078249	0.553159695744	0.741945578564	0.625387726255	0.799217541477	0.588263538918	0.708837461091	0.662495607018	0.539218797889	0.678721068727	0.743756975181	0.75912138221	0.560587794912	0.475601326882	0.620627559624	0.717313300724	0.595513142876	0.748498331479	0.708279063646	0.575776277591	0.698290828216	0.80058776807	0.767442786047	0.61342672378	0.721367959451	0.773225837384	0.629511650445	0.524532250522	0.557881814706	0.751307635209	0.600550702835	0.635062295661	0.753976870357	0.603704182404	0.627626617878	0.550259276087	0.724687415681	0.676810177208	0.684443805123	0.658885482559	0.680693304441	0.592334802027	0.660500015893	0.606263260572	0.719950081732	0.668689952411	0.528264563476	0.694023716057	0.67631582463	0.690738387488	0.803503340073	0.618578176995	0.709527172477
M9Thml217.141021	0.570450477514	0.494375068704	0.691466928772	0.582085235631	0.696515975232	0.548029158913	0.593209389264	0.718792795112	0.724851507383	0.709712746638	0.74754789126	0.603488402566	0.64095167798	0.731305017353	0.639763491436	0.596498631792	0.698475330525	0.569079651803	0.553703529576	0.618221157221	0.586369148458	0.675502990864	0.761346760874	0.490659648324	0.651712522603	0.704388012283	0.742391063031	0.551499873465	0.456649095788	0.753968588288	0.625111175681	0.589322903439	0.477167784734	0.542604248013	0.0	0.616818092429	0.663806037922	0.601727131813	0.752198453534	0.557037627803	0.753504500571	0.524267437247	0.638899216193	0.686427215745	0.681958371326	0.527403067592	0.539671238515	0.543964318583	0.551827235852	0.529891931772	0.743596529728	0.661931262586	0.527479067096	0.531884872216	0.52280964624	0.780460276115	0.531963604413	0.568366719948	0.682312307441	0.584975887584	0.623664774488	0.569277470443	0.590073584588	0.490262276028	0.715224094524	0.506423719848	0.803737732731	0.53062535622	0.734448271857	0.62940765902	0.486461466082	0.663771636521	0.720227533145	0.74453178536	0.555417645199	0.44661460888	0.597941288744	0.683874999482	0.62437438767	0.735075960821	0.680610994886	0.596968409269	0.635122371033	0.804024540046	0.726726685024	0.580703477766	0.711582906167	0.76766963211	0.638006139152	0.479143747907	0.562502414064	0.744248543582	0.5650463019	0.589302896713	0.7280204628	0.565998555844	0.551640799241	0.494400761934	0.699536926313	0.65481640596	0.628699951601	0.657376290172	0.598168494162	0.571568159462	0.610118138513	0.632266684307	0.694236963617	0.523519731735	0.524816712661	0.686560057731	0.643872332055	0.63718479905	0.783379810238	0.588233228915	0.661516154151
M2Ikey217.141000	0.644415432132	0.560923778068	0.653683562029	0.557386544287	0.660233121825	0.594263872796	0.569381063673	0.67981855146	0.698668699478	0.687263949627	0.698523702119	0.571547917831	0.591737758976	0.688926912957	0.657651346406	0.547621465363	0.647895149249	0.581016131652	0.61100354695	0.644118038146	0.587825944527	0.689210129817	0.71065046743	0.591734719237	0.640649769416	0.684568260671	0.698681856082	0.474558839022	0.50161160731	0.737415073419	0.590143622221	0.599090167122	0.47591587751	0.557654530357	0.616818092429	0.0	0.647840373007	0.620340566326	0.727815726981	0.54897677627	0.715812352414	0.593551244036	0.545334792477	0.646879614647	0.665224298926	0.604248923632	0.540941266961	0.504566830759	0.633243979606	0.524063088084	0.70932952304	0.631059045781	0.598223229111	0.555618510656	0.519201594775	0.737554475792	0.584404694717	0.503683220753	0.641270926863	0.605932858145	0.535671432645	0.636375160319	0.618205402071	0.606584338686	0.665630284951	0.61220553637	0.761788705917	0.577905309883	0.726009463974	0.612188228638	0.51572756473	0.634112157091	0.690424492233	0.730976522615	0.477387225455	0.514460556105	0.562433791922	0.667537679624	0.661031255091	0.704916729626	0.669552705285	0.585035461516	0.605952404417	0.772892307016	0.733624059748	0.563495858839	0.716884284441	0.74589116742	0.632936057972	0.536474083449	0.534022254039	0.692494769961	0.588203565616	0.628670477154	0.692109353651	0.537421443713	0.6285159984	0.606438216027	0.675571395177	0.638088338454	0.609724647654	0.604530083282	0.587045334117	0.561868187292	0.632491854133	0.551497415833	0.675521795511	0.603645565316	0.50633091543	0.661502440701	0.630788487636	0.66757142222	0.751195726716	0.589556037427	0.618468112018
M2Mkey217.141014	0.732237329562	0.557796081067	0.416290071527	0.69893323022	0.421239576202	0.610469671114	0.549251498107	0.461631277069	0.42673575056	0.421691823146	0.473715041376	0.582145648739	0.599649883055	0.41881411073	0.631138235926	0.573643650053	0.493566600163	0.58431359713	0.647712789972	0.606140623506	0.704852153171	0.451147885354	0.460656898325	0.64031421199	0.626297370716	0.452870590881	0.455034991724	0.653200077334	0.589843622415	0.466330745386	0.560052586118	0.611450325162	0.623211023301	0.683695096486	0.663806037922	0.647840373007	0.0	0.637239235157	0.443894695896	0.642085461086	0.463158766109	0.597608321824	0.618216244539	0.490259821732	0.664368898604	0.636899183291	0.656032814587	0.54810255262	0.616173781712	0.62828804901	0.406497751517	0.466709454895	0.642294780295	0.649135976356	0.6411863608	0.514310780107	0.670841912525	0.617558280045	0.443104673388	0.74140679972	0.616936480552	0.608415577455	0.679095120164	0.620378555245	0.473173911879	0.615053408514	0.535481829095	0.5857639598	0.545662586077	0.642995556186	0.632699374532	0.666484034028	0.411469609044	0.446981886917	0.619971176716	0.644249216619	0.603754840024	0.46961113836	0.696192238294	0.468938665233	0.565149134026	0.633226435427	0.648724804126	0.521137562708	0.42487650251	0.600710010016	0.440889152007	0.556510775348	0.641875599907	0.619662212133	0.615231628633	0.409795860436	0.601678375587	0.754522993897	0.4952840427	0.5465064021	0.710854067428	0.6323267871	0.437357183209	0.565212804048	0.597074670914	0.408179621488	0.618088391609	0.590685109943	0.599306113391	0.585933921684	0.416764798506	0.632879364526	0.598486533977	0.448299783303	0.436730597206	0.59072249412	0.54330359528	0.55769813258	0.603874240363
M2Thmr217.141087	0.679083387723	0.580527208574	0.652870065463	0.65459636146	0.631763167524	0.578429575004	0.5565998314	0.66595551657	0.675867540307	0.640611203559	0.691276861827	0.549660105146	0.545852801483	0.664163464618	0.569167036181	0.56305467403	0.648860712492	0.55038623634	0.584494934086	0.601118438503	0.598838615023	0.656780254516	0.694424560194	0.585763817094	0.602658010902	0.657050486923	0.6962513396	0.602060917674	0.575228342523	0.701732292778	0.523197195414	0.58642019501	0.549305749263	0.669112815723	0.601727131813	0.620340566326	0.637239235157	0.0	0.681864996253	0.620762233787	0.736262639741	0.589516670441	0.5623029702	0.635499128542	0.520820584058	0.562070663492	0.614001690836	0.552973174563	0.589571957397	0.566358527048	0.676519012598	0.615715561596	0.614105461424	0.568049168141	0.560207578208	0.703804200688	0.652260444761	0.605925060555	0.601312651023	0.689937161131	0.587206949709	0.602289639081	0.634814857551	0.611823030753	0.668496238376	0.644767142546	0.743757711756	0.505688352162	0.719962988881	0.559413179213	0.599109977593	0.636649485249	0.684354838886	0.687611405139	0.513044198037	0.60243414115	0.606459371022	0.627605640021	0.657421254341	0.685557201501	0.54199527874	0.640540272389	0.607824883742	0.763082150156	0.663669131149	0.534182819286	0.668111804821	0.744766611262	0.607480501385	0.545371051849	0.578256651758	0.694848105537	0.598475432481	0.729759832693	0.690963770979	0.565928963591	0.631748594405	0.599838176557	0.680666573166	0.571475289802	0.573459943803	0.64592518599	0.585702389835	0.579084418852	0.562918793967	0.605791221488	0.669915456578	0.64496039137	0.574637072872	0.654409051256	0.651829046141	0.529580488502	0.756396663536	0.526970859743	0.608380919207
M11Space217.141008	0.792218584404	0.658871677885	0.462083780216	0.770880875556	0.489091191458	0.695869442754	0.672715782805	0.492889888842	0.475533659774	0.45048576878	0.510545369613	0.651128519702	0.674143495996	0.414716137123	0.693122324947	0.658184588907	0.517695180416	0.67035521207	0.721254843226	0.681113496827	0.782847882092	0.49697487512	0.441213845156	0.717089701825	0.702952354918	0.465510998639	0.452352951734	0.736714009145	0.688575931452	0.40281174763	0.656969428006	0.729766170504	0.706172511927	0.774576999766	0.752198453534	0.727815726981	0.443894695896	0.681864996253	0.0	0.721745539723	0.524588658494	0.676561365849	0.700364203441	0.572489057391	0.717036542269	0.72170699368	0.733644431989	0.649921635309	0.700338361226	0.702572266525	0.399429463868	0.559617935735	0.715525113392	0.732958074739	0.724112833425	0.47275545429	0.741091877027	0.686907884399	0.450832422971	0.796026844535	0.702423595308	0.664719460947	0.743670272511	0.705604117284	0.458932707125	0.700010908873	0.475369476426	0.67319999489	0.606013056258	0.728907652544	0.717564322825	0.733375565552	0.440384108438	0.369105952124	0.702827498151	0.725057416989	0.697464368237	0.532187843995	0.759436448009	0.459090756308	0.624466314576	0.726956418301	0.720109099813	0.429799552347	0.454973520394	0.680011440413	0.414879506999	0.599167673347	0.72049211091	0.714562670739	0.672512491906	0.397512789642	0.693048647906	0.806823690333	0.483922067782	0.665258517255	0.783829649878	0.712069955484	0.459157091849	0.637642021061	0.691580951372	0.47115158742	0.693654985928	0.649793842351	0.672808824779	0.661702394804	0.45653632686	0.720432974419	0.685256376421	0.50735013766	0.512058334744	0.639195696554	0.4773162696	0.655137730818	0.67577697742
M3Ckey217.141073	0.618960283108	0.411288555106	0.673216011965	0.514328567167	0.64244824152	0.558137507166	0.533015721595	0.689459194035	0.72293427651	0.681541942148	0.697121189591	0.575196166653	0.614359985968	0.667782783819	0.623363772825	0.534695222108	0.656134516827	0.53704204975	0.547482500686	0.589292835602	0.57092232789	0.640240908229	0.71061228707	0.520390122169	0.625594189041	0.681473931762	0.715442665711	0.521511005153	0.483166264095	0.73745304575	0.573858229773	0.605137572105	0.484043243644	0.605611246784	0.557037627803	0.54897677627	0.642085461086	0.620762233787	0.721745539723	0.0	0.672443308813	0.532490857901	0.586944224752	0.60224938649	0.636911689009	0.574666484569	0.52868018669	0.477205863762	0.507654803469	0.564639210136	0.695812453235	0.594124059722	0.587651331199	0.506090863441	0.531633065176	0.741396536803	0.551942803924	0.58711038985	0.641684817556	0.654128743504	0.596382218565	0.55746550619	0.497573858954	0.466469643197	0.676538525384	0.497612597121	0.757176544512	0.540351722243	0.698132578932	0.595114039243	0.384075545425	0.642316584619	0.705786947439	0.72474686222	0.482496668046	0.448511551046	0.568243061982	0.645871498402	0.543114961984	0.700964818978	0.656086270453	0.560513052336	0.668057144269	0.766646991424	0.703229985922	0.447511968997	0.693252567971	0.71604424261	0.621371354036	0.532804721309	0.561475996121	0.697000106201	0.504123613814	0.596728412069	0.661894280316	0.539853774792	0.559567323944	0.456682268521	0.676387247416	0.612985233157	0.606086265876	0.610192719773	0.570113708302	0.561745953809	0.611378354566	0.538471037247	0.678193698801	0.554371416247	0.532425522478	0.650550417661	0.60483121537	0.625912715266	0.76272204567	0.589308521901	0.60053805023
M3Space217.141098	0.771176325755	0.6250928232	0.521309744189	0.718455050962	0.506863193509	0.694197736802	0.67578361893	0.53354539384	0.484074893082	0.518765784831	0.490792376452	0.686524084414	0.70132782518	0.479032779752	0.731281653147	0.686945102331	0.557446975537	0.669020912269	0.72092147578	0.719147660222	0.765044340438	0.467873330235	0.475477785426	0.687998717141	0.72300221527	0.551780994474	0.527165058675	0.716169810779	0.691018289576	0.521433301752	0.68337177812	0.733441153484	0.705340525283	0.728242059159	0.753504500571	0.715812352414	0.463158766109	0.736262639741	0.524588658494	0.672443308813	0.0	0.657605241172	0.704140769038	0.585647013324	0.726185410898	0.73914577994	0.725967138342	0.649038581698	0.69161145303	0.705608421446	0.500668336619	0.573456111315	0.730376215937	0.71029182917	0.714924143459	0.55589570719	0.724438825102	0.693702439412	0.51030711415	0.817192471629	0.731721190564	0.690895830953	0.704974935535	0.681622221144	0.517421831972	0.692551817563	0.518409981974	0.680056677096	0.49659870439	0.71321632053	0.671395984545	0.733421299231	0.464185089562	0.50868248257	0.683139322678	0.725285061129	0.689616653904	0.549060078158	0.721695249687	0.487216177914	0.681247086638	0.676733992848	0.755462899397	0.496056213666	0.53826641157	0.664885018627	0.480915721661	0.500435972505	0.734077108373	0.690548582957	0.692786737907	0.466812025265	0.636966869308	0.766687732673	0.506120358343	0.690926544626	0.759520688368	0.691784453058	0.569626224064	0.702135152618	0.722733894139	0.503647178467	0.704258143168	0.678869584685	0.706715545267	0.66584517801	0.487682511382	0.729568350479	0.68732778266	0.501896610666	0.534541624118	0.705737013183	0.512707323344	0.686633670383	0.684171455443
M3Midl217.141103	0.646375036866	0.493826849426	0.621431551874	0.540215447575	0.633591435242	0.528243848397	0.5227025726	0.627139815429	0.646967195361	0.626469798182	0.652250832326	0.553427653773	0.594432578831	0.63592714644	0.593310984958	0.565347248027	0.596006693662	0.520589804892	0.549332463634	0.623003825512	0.531531157869	0.562053951743	0.686916638299	0.487350910267	0.621274407249	0.631371306124	0.660584413889	0.522688760297	0.456891225823	0.670219713383	0.582909693357	0.57976839243	0.494704902047	0.499755243391	0.524267437247	0.593551244036	0.597608321824	0.589516670441	0.676561365849	0.532490857901	0.657605241172	0.0	0.614870958617	0.563775441728	0.661798538135	0.595551754279	0.542733811336	0.488919525032	0.522075209109	0.511117018128	0.646505839712	0.523182920929	0.544343769702	0.508083474802	0.542378052683	0.701712134316	0.580555237661	0.510002143004	0.5635047137	0.68260502184	0.566242574456	0.541831089104	0.550408581162	0.576923641251	0.633225408837	0.54895076563	0.729532979854	0.50777993928	0.622667121862	0.616248016792	0.496487122229	0.670641166146	0.645705969548	0.673776825107	0.512979080439	0.48643927564	0.547969338554	0.593137426535	0.620992968804	0.662025744596	0.618871500998	0.626112579858	0.66102811332	0.735800695524	0.672847607546	0.503401593783	0.627936405511	0.691759786394	0.574932410996	0.519148372323	0.508620802646	0.644656301376	0.55732994525	0.682548057289	0.650918005221	0.542940111717	0.611891241743	0.538549089668	0.627912263341	0.592771624826	0.611210784488	0.563624861616	0.576253383661	0.545733618084	0.580431326894	0.517823558076	0.619382127626	0.610885052294	0.491136985636	0.565509907244	0.519186240078	0.607780891242	0.737119394373	0.54714868015	0.602284454928
M9Xkey217.141072	0.6997651464	0.562150046619	0.649076450471	0.671093971178	0.653252616518	0.575222527706	0.515316788736	0.680135217216	0.678508672383	0.67235274174	0.693727342704	0.590295578411	0.55466807456	0.689344691762	0.572503304598	0.531054644197	0.654831182758	0.570722894234	0.600629560187	0.629025097737	0.648869248721	0.664125931515	0.690952827252	0.647441310521	0.600940119905	0.637938473885	0.685519217845	0.626137868256	0.579884881598	0.708230895483	0.602234988493	0.583376745931	0.531011878956	0.646149145432	0.638899216193	0.545334792477	0.618216244539	0.5623029702	0.700364203441	0.586944224752	0.704140769038	0.614870958617	0.0	0.640490560973	0.554538433611	0.557745890956	0.643246490788	0.527797771689	0.588740097933	0.58244350869	0.683832449365	0.602567029077	0.637751168131	0.617055008833	0.553158720567	0.715482592519	0.616211778907	0.652437237312	0.638293561404	0.689136564071	0.630029484627	0.630071723994	0.617010421917	0.585777517412	0.673354883129	0.635243727576	0.747146752219	0.561005397031	0.699388210721	0.580345074801	0.596373748468	0.598818944281	0.672257304599	0.715946930333	0.544880270834	0.606687262058	0.525779244415	0.604470444479	0.688127548323	0.694796727836	0.573664976057	0.607996916569	0.571481566394	0.76652166427	0.681130413978	0.553906801196	0.674737863565	0.718484241588	0.617641683467	0.579863329221	0.641480245942	0.690209505703	0.630378703622	0.683893847588	0.672164708993	0.592015101559	0.624557900097	0.585791571337	0.665567314331	0.578484927002	0.611850359528	0.616314550682	0.615104253327	0.603710030932	0.633201732051	0.624259972451	0.674967904014	0.636016443648	0.631524743447	0.651507689324	0.613032624695	0.610596447462	0.749408139411	0.570885918785	0.542404575505
M9Rinl217.141020	0.769141981687	0.561776011445	0.452619692447	0.591952549321	0.510790564082	0.560024777718	0.561715979424	0.43215708619	0.552597745174	0.504807792999	0.529768368096	0.533775258402	0.621956889331	0.484693241662	0.637015153051	0.558008186196	0.411394213297	0.576284640694	0.624539556149	0.583145200023	0.649059344427	0.477349432934	0.53597634884	0.591596822942	0.656443063127	0.491866793016	0.538493065483	0.677267939312	0.595891418298	0.55184844067	0.631593873525	0.665301986745	0.635863247703	0.67764902028	0.686427215745	0.646879614647	0.490259821732	0.635499128542	0.572489057391	0.60224938649	0.585647013324	0.563775441728	0.640490560973	0.0	0.657406650966	0.682469783837	0.650009563689	0.578456117687	0.598533760925	0.628541182999	0.48180493842	0.370012906167	0.629845921492	0.629641880465	0.659998104849	0.488823453267	0.661980718953	0.541220648056	0.457838146051	0.745832250478	0.596903035429	0.479134293509	0.675806865058	0.630117679193	0.444258477757	0.553742943061	0.563787076271	0.55832427168	0.548171283673	0.653643225898	0.586528501089	0.665294700177	0.45257446117	0.481064581304	0.595468649377	0.650533283221	0.640135601203	0.426460374105	0.713418806867	0.457689666733	0.565749372294	0.707128290114	0.665621335027	0.596323164875	0.537404356672	0.568070520683	0.496896839112	0.57905899228	0.601988720856	0.614238502641	0.560055120309	0.513850877655	0.609061997397	0.766487823884	0.560703276256	0.581341785223	0.705972754631	0.631164320069	0.522757222564	0.567019633619	0.579251727911	0.42050353157	0.57606161072	0.567848726853	0.602788828558	0.45224319462	0.468602994191	0.62188497229	0.535911400952	0.385570106304	0.458119416496	0.574252320696	0.631901819518	0.538200464636	0.619158404168
M2Vkey217.141022	0.747976436087	0.633945384634	0.669696873713	0.697976029082	0.660842417508	0.651852257918	0.569060784338	0.698496231688	0.709879776297	0.652707642982	0.710094101817	0.605506246348	0.550071158462	0.683139318098	0.57237464042	0.558030326998	0.663876567229	0.573934768141	0.640918524387	0.584077871659	0.682082626155	0.68675826337	0.72036168756	0.6365977505	0.570530072761	0.655030320886	0.684633610747	0.667737231371	0.636692514019	0.721954908574	0.532159595672	0.618618686229	0.584983199391	0.733913436675	0.681958371326	0.665224298926	0.664368898604	0.520820584058	0.717036542269	0.636911689009	0.726185410898	0.661798538135	0.554538433611	0.657406650966	0.0	0.582610306436	0.694387076746	0.608261496285	0.604402919828	0.629694697709	0.705606300709	0.620899527966	0.670331855932	0.603221338224	0.62342224729	0.706420700783	0.647919631003	0.634051534052	0.651014999707	0.743864732195	0.60826046911	0.621155987881	0.66517203351	0.633836894767	0.692348177666	0.647729558602	0.762307767108	0.555503822227	0.743145905323	0.575532180831	0.664117645785	0.633295491283	0.694597851089	0.706849543409	0.568835614667	0.655233674899	0.596257216413	0.619484675929	0.667178181684	0.692884309631	0.564629829816	0.656670626813	0.603947923442	0.775073915049	0.676712531838	0.572515813401	0.686012751823	0.750179903664	0.563198056578	0.612802595121	0.638631871814	0.707317915152	0.662554720229	0.753099215112	0.709208390452	0.564472562573	0.667668215798	0.613919798802	0.701762325441	0.578103068975	0.567609174301	0.680000465444	0.585324232082	0.605161146848	0.632226220045	0.681680618474	0.688562556429	0.718250321632	0.640195857606	0.670139579886	0.655548317911	0.568038803331	0.763463895704	0.565950225025	0.55011394918
