	M9Ekey217.141044	M2Tkey217.141054	M2Gkey217.141106	M2Enter217.141012	M2Skey217.141089	M9Pkey217.141096	M9Fkey217.141065	M9Okey217.141076	M9Akey217.141086	M2Ckey217.141092	M2Ykey217.141095	M2Ukey217.141085	M2Nkey217.141052	M3Kkey217.141046	M3Ykey217.141023	M3Lkey217.141097	M3Bkey217.141059	M9Wkey217.141090	M9Nkey217.141010	M9Mkey217.141007	M9Bkey217.141032	M2Ikey217.141000	M2Mkey217.141014	M3Ckey217.141073	M3Space217.141098	M9Xkey217.141072	M2Vkey217.141022	M2Rkey217.141050	M2Pkey217.141105	M2Lkey217.141048	M2Qkey217.141102	M2Kkey217.141041	M2Xkey217.141016	M2Ekey217.141011	M2Fkey217.141078	M3Jkey217.141017	M9Gkey217.141099	M9Vkey217.141018	M9Kkey217.141033	M9Ckey217.141013	M2Hkey217.141026	M3Nkey217.141001	M3Akey217.141006	M3Mkey217.141107	M3Zkey217.141083	M3Rkey217.141025	M3Qkey217.141051	M9Enter217.141084	M9Dkey217.141053	M2Bkey217.141063	M3Wkey217.141104	M3Xkey217.141055	M9Space217.141079	M9Ykey217.141029	M9Qkey217.141019	M2Okey217.141061	M2Dkey217.140994	M2Zkey217.141015	M2Space217.140997	M2Lsft217.141056	M2Jkey217.141038	M2Wkey217.141070	M2Akey217.141030	M3Pkey217.141031	M3Ekey217.141042	M3Lsft217.141088	M3Hkey217.141093	M3Rsft217.140995	M9Hkey217.140999	M9Skey217.141004	M2Rsft217.141034	M3Gkey217.141037	M3Vkey217.141028	M3Tkey217.141081
M2Ykey217.141095	0.711361616177	0.531633065176	0.616034240316	0.642261955289	0.695847882291	0.732158029784	0.534605863095	0.544145249265	0.52280964624	0.716113993808	0.0	0.553158720567	0.563666948021	0.714924143459	0.504275470166	0.724112833425	0.699804744644	0.493170643052	0.539595341872	0.523813140649	0.529215445137	0.770695852026	0.514246920835	0.668764718678	0.668008227713	0.567815600981	0.636611984639	0.667566093216	0.636509742101	0.503935638136	0.422258505333	0.642694626936	0.457377893672	0.540695960939	0.553011481904	0.680369371713	0.574560978924	0.685044941617	0.686801033292	0.712636224595	0.763163489761	0.555410308738	0.454313733653	0.523058479226	0.503210825041	0.65978364943	0.743221416448	0.51970378606	0.684464279513	0.637861891441	0.72294037643	0.705638746496	0.500662222395	0.548712286681	0.523043313825	0.509541465565	0.735775493084	0.561453370398	0.703668328774	0.498140768902	0.762354887912	0.700722414414	0.582491991203	0.467844308311	0.57355347045	0.610185517985	0.6411863608	0.668629198615	0.70774212467	0.781486287554	0.560207578208	0.709252949503	0.504072065666	0.535211391157
M2Ukey217.141085	0.674737863565	0.586944224752	0.6997651464	0.613032624695	0.689344691762	0.690952827252	0.588740097933	0.562150046619	0.638899216193	0.694796727836	0.553158720567	0.0	0.585777517412	0.704140769038	0.570885918785	0.700364203441	0.681130413978	0.561005397031	0.624557900097	0.637751168131	0.531011878956	0.747146752219	0.626137868256	0.689136564071	0.688127548323	0.611850359528	0.683893847588	0.653252616518	0.636016443648	0.617055008833	0.544880270834	0.616314550682	0.579884881598	0.585791571337	0.617641683467	0.637938473885	0.583376745931	0.672164708993	0.674967904014	0.683832449365	0.715482592519	0.596373748468	0.616211778907	0.515316788736	0.531054644197	0.638293561404	0.715946930333	0.646149145432	0.665567314331	0.572503304598	0.685519217845	0.67235274174	0.553906801196	0.527797771689	0.579863329221	0.617010421917	0.708230895483	0.525779244415	0.690209505703	0.557745890956	0.749408139411	0.672257304599	0.643246490788	0.606687262058	0.607996916569	0.598818944281	0.618216244539	0.649076450471	0.678508672383	0.76652166427	0.5623029702	0.673354883129	0.592015101559	0.580345074801
M2Nkey217.141052	0.67391602211	0.466469643197	0.650395115056	0.617967301584	0.669670579602	0.697641683836	0.537017706488	0.462714290375	0.490262276028	0.670615758843	0.563666948021	0.585777517412	0.0	0.681622221144	0.580199809635	0.705604117284	0.71389950296	0.548326240632	0.60776743337	0.584777802199	0.527160861367	0.75519472855	0.55720021554	0.668343460613	0.584047726574	0.648091732586	0.619463901253	0.670521495246	0.560085767228	0.51748146531	0.540911394899	0.592249549416	0.50291879187	0.453942134382	0.628095876509	0.663416460711	0.604342960182	0.682851892147	0.664670681712	0.682741146648	0.740071786072	0.465645249156	0.585492666234	0.550046866137	0.52387236909	0.640918339535	0.708880592515	0.553159695744	0.673703307611	0.630948022867	0.707098071556	0.657413147928	0.520136826402	0.512498652061	0.527657157743	0.585054523732	0.71719616991	0.600056790434	0.690889523957	0.591491616102	0.762825558554	0.683173731147	0.565927437675	0.468446599296	0.557065324432	0.599838608242	0.620378555245	0.644768311785	0.688594648292	0.772349243681	0.611823030753	0.678805952185	0.592691109768	0.587881455163
M3Kkey217.141046	0.480915721661	0.672443308813	0.771176325755	0.534541624118	0.479032779752	0.475477785426	0.69161145303	0.6250928232	0.753504500571	0.487216177914	0.714924143459	0.704140769038	0.681622221144	0.0	0.686633670383	0.524588658494	0.53826641157	0.680056677096	0.759520688368	0.730376215937	0.705340525283	0.518409981974	0.716169810779	0.817192471629	0.721695249687	0.722733894139	0.766687732673	0.506863193509	0.729568350479	0.71029182917	0.683139322678	0.503647178467	0.691018289576	0.691784453058	0.734077108373	0.551780994474	0.733441153484	0.506120358343	0.487682511382	0.500668336619	0.55589570719	0.671395984545	0.724438825102	0.67578361893	0.686945102331	0.51030711415	0.50868248257	0.728242059159	0.569626224064	0.731281653147	0.527165058675	0.518765784831	0.664885018627	0.649038581698	0.690548582957	0.704974935535	0.521433301752	0.689616653904	0.466812025265	0.73914577994	0.512707323344	0.464185089562	0.725967138342	0.725285061129	0.676733992848	0.733421299231	0.463158766109	0.521309744189	0.484074893082	0.496056213666	0.736262639741	0.517421831972	0.690926544626	0.71321632053
M3Ykey217.141023	0.645408350119	0.589308521901	0.66984934344	0.536504132577	0.61066302498	0.674734638047	0.519962251644	0.557787517552	0.588233228915	0.639037778626	0.504275470166	0.570885918785	0.580199809635	0.686633670383	0.0	0.655137730818	0.610865406599	0.426839061094	0.624659276915	0.533128349783	0.546958813119	0.726167921926	0.592392878221	0.67871064219	0.659799244143	0.487333177547	0.700850679067	0.590149596789	0.5801239092	0.490101642728	0.479207858383	0.561851929908	0.488203549313	0.558409866134	0.535631706191	0.608156608339	0.560139941234	0.65034419226	0.602401160387	0.630888318108	0.650978882208	0.557088778763	0.562421651376	0.488491062928	0.514188276814	0.567062125468	0.645995105281	0.618578176995	0.609150475025	0.558150715297	0.64349982366	0.606124909764	0.505477763275	0.535152188288	0.547051517661	0.606109103242	0.641393469793	0.583893918509	0.621510402988	0.535154085652	0.724445632279	0.60179802039	0.571792881595	0.563497912496	0.630821044054	0.643573591373	0.55769813258	0.586168714064	0.61931598835	0.738018593658	0.526970859743	0.604744982268	0.500971441025	0.529561924625
M3Lkey217.141097	0.414879506999	0.721745539723	0.792218584404	0.512058334744	0.414716137123	0.441213845156	0.700338361226	0.658871677885	0.752198453534	0.459090756308	0.724112833425	0.700364203441	0.705604117284	0.524588658494	0.655137730818	0.0	0.454973520394	0.67319999489	0.783829649878	0.715525113392	0.706172511927	0.475369476426	0.736714009145	0.796026844535	0.759436448009	0.691580951372	0.806823690333	0.489091191458	0.720432974419	0.732958074739	0.702827498151	0.47115158742	0.688575931452	0.712069955484	0.72049211091	0.465510998639	0.729766170504	0.483922067782	0.45653632686	0.399429463868	0.47275545429	0.717564322825	0.741091877027	0.672715782805	0.658184588907	0.450832422971	0.369105952124	0.774576999766	0.459157091849	0.693122324947	0.452352951734	0.45048576878	0.680011440413	0.649921635309	0.714562670739	0.743670272511	0.40281174763	0.697464368237	0.397512789642	0.72170699368	0.4773162696	0.440384108438	0.733644431989	0.725057416989	0.726956418301	0.733375565552	0.443894695896	0.462083780216	0.475533659774	0.429799552347	0.681864996253	0.458932707125	0.665258517255	0.728907652544
M3Bkey217.141059	0.428310464646	0.703229985922	0.779925164729	0.512875028252	0.466241178562	0.449141214963	0.671903900919	0.639589777166	0.726726685024	0.509529744697	0.699804744644	0.681130413978	0.71389950296	0.53826641157	0.610865406599	0.454973520394	0.0	0.64468206115	0.776770631153	0.689731275222	0.701695001929	0.561205427633	0.710146965591	0.80426829165	0.745803312235	0.643458512807	0.788347605874	0.452040769896	0.699894768637	0.717883824094	0.691019091744	0.510460553768	0.665748851355	0.703291523179	0.690472323657	0.464368941959	0.699373343735	0.520120379093	0.469126294437	0.456327524631	0.480812571259	0.695309415749	0.709780708079	0.621961571564	0.607064181948	0.481301255781	0.458898335155	0.767442786047	0.477613509963	0.657284106951	0.473435867111	0.445932545077	0.66227250102	0.652897522469	0.683530444646	0.736905265815	0.464518659001	0.674627297274	0.432990401475	0.700432633303	0.537089223523	0.450999494203	0.724295263934	0.725288487886	0.682286422728	0.703707718841	0.42487650251	0.486776959854	0.471495211639	0.523899924875	0.663669131149	0.498276006979	0.629684456523	0.672453563372
M9Wkey217.141090	0.63380965346	0.540351722243	0.635829889337	0.531766787023	0.630521308139	0.676210980304	0.48372966318	0.520483607111	0.53062535622	0.658195231783	0.493170643052	0.561005397031	0.548326240632	0.680056677096	0.426839061094	0.67319999489	0.64468206115	0.0	0.563417770822	0.470289597327	0.506146543915	0.738019786891	0.582180092655	0.639599088317	0.646657489275	0.46689449763	0.696249466606	0.61601897471	0.593272367881	0.527391228419	0.432890070456	0.57427447815	0.47704348457	0.536894626396	0.518804143577	0.588256515642	0.497882097912	0.649737713822	0.596685165712	0.656715817975	0.69511633056	0.533572800936	0.506549775321	0.454702708469	0.475773784041	0.579875261349	0.65971568435	0.588263538918	0.621710299555	0.56271502595	0.663257163584	0.639935701122	0.369321383212	0.519846262285	0.468938295887	0.568789457395	0.658232818805	0.524041364538	0.650181729006	0.512942973801	0.735720806099	0.631046985199	0.590598491874	0.520025977911	0.641250505896	0.604476808003	0.5857639598	0.610701117701	0.640941064285	0.75504210524	0.505688352162	0.647225396793	0.467595092938	0.545615362762
M9Nkey217.141010	0.754469293118	0.559567323944	0.659932082421	0.707636805094	0.754077282969	0.757559167192	0.576882603062	0.635977495661	0.551640799241	0.75943064969	0.539595341872	0.624557900097	0.60776743337	0.759520688368	0.624659276915	0.783829649878	0.776770631153	0.563417770822	0.0	0.550480102767	0.602336862432	0.79939239601	0.645478875932	0.67259222313	0.676978379268	0.662256650476	0.674567012595	0.729263683806	0.643372282167	0.644428761042	0.563306286054	0.684552588561	0.605484790782	0.634142341099	0.612926438621	0.740681572579	0.566941414209	0.735433354385	0.756040088963	0.755312678482	0.788965020672	0.623177732832	0.509511004278	0.596658746617	0.591768686946	0.714198376988	0.78086016583	0.627626617878	0.739558762995	0.69864352337	0.766915448239	0.751714443694	0.550440389019	0.64493946377	0.630332486293	0.547113562138	0.777887528303	0.625935832845	0.760135484893	0.540708578901	0.815545494454	0.756820754492	0.592046934004	0.569306766341	0.682748048889	0.640654841357	0.710854067428	0.727444465215	0.770412789164	0.813558214778	0.631748594405	0.749547054857	0.615576283221	0.576465218136
M9Mkey217.141007	0.693542430439	0.587651331199	0.642160745201	0.609906048509	0.684711678725	0.738730368499	0.565997037369	0.56237484692	0.527479067096	0.705124327719	0.523813140649	0.637751168131	0.584777802199	0.730376215937	0.533128349783	0.715525113392	0.689731275222	0.470289597327	0.550480102767	0.0	0.582226105835	0.787471170151	0.593682833051	0.641562891788	0.656046814709	0.561184760383	0.676298171423	0.682138129908	0.566729435864	0.569400030063	0.564127748977	0.615709768286	0.507841000402	0.568822363871	0.54512929623	0.675452224988	0.606885794424	0.691818085838	0.669094477391	0.691770548311	0.740540742573	0.576391333999	0.493162923528	0.516391419876	0.539924513012	0.651997671498	0.722487827888	0.599876028923	0.67462667655	0.660167709112	0.710466045061	0.689322629729	0.483709237787	0.605816771145	0.55306308033	0.539431983681	0.719398952954	0.579390771689	0.686659563941	0.507148144864	0.785856669216	0.696621549823	0.495273653315	0.584711002808	0.6821551656	0.675835990156	0.642294780295	0.678971420374	0.694962207769	0.795592884065	0.614105461424	0.700963232648	0.509666910865	0.642717479357
M9Bkey217.141032	0.669968231418	0.484043243644	0.582067369498	0.602600211314	0.684149108988	0.699972752209	0.554753163294	0.452634872183	0.477167784734	0.702359361317	0.529215445137	0.531011878956	0.527160861367	0.705340525283	0.546958813119	0.706172511927	0.701695001929	0.506146543915	0.602336862432	0.582226105835	0.0	0.764721711804	0.425305564212	0.584621337154	0.519258570618	0.573578219574	0.623513126067	0.646460265916	0.537020810635	0.410880505535	0.469421573887	0.587856825425	0.398089299689	0.426518115055	0.568983203956	0.622290522707	0.537717994201	0.678645720054	0.663542447612	0.692908964095	0.720369902253	0.456785740753	0.577488400447	0.536075147211	0.555914026728	0.625630485362	0.719550794614	0.497533274048	0.645591473961	0.592070604112	0.683580959847	0.658854362165	0.513769696455	0.430960010163	0.459621595249	0.58796375302	0.722479570265	0.548415846727	0.696614411149	0.593678909679	0.751806690371	0.661262883887	0.526748501348	0.450379915159	0.514829517846	0.645387365482	0.623211023301	0.63373060367	0.683170319565	0.760512754379	0.549305749263	0.66702217529	0.47864994657	0.59392928351
M2Ikey217.141000	0.48891498832	0.757176544512	0.863955533328	0.593414918153	0.44050202582	0.421450362202	0.75699898937	0.703842712641	0.803737732731	0.457325239411	0.770695852026	0.747146752219	0.75519472855	0.518409981974	0.726167921926	0.475369476426	0.561205427633	0.738019786891	0.79939239601	0.787471170151	0.764721711804	0.0	0.793058945055	0.835054328014	0.784696108541	0.741148997704	0.824238920068	0.569469888317	0.771112751298	0.761925400052	0.732788774639	0.534589289267	0.749052838799	0.765932612556	0.775403236589	0.527840834997	0.772331640996	0.470656753934	0.526466183459	0.425473174525	0.448498203588	0.724137599409	0.778223780841	0.719129404879	0.738569377398	0.548131843986	0.417733842031	0.799217541477	0.572384540677	0.771210771575	0.522110140639	0.541201476788	0.733755784719	0.717457314892	0.756584104225	0.77662124404	0.474147468341	0.771432768147	0.43516146025	0.798909607536	0.383006455139	0.462157293972	0.790416165154	0.777886870897	0.770445645785	0.744875489759	0.535481829095	0.498750774268	0.490384512242	0.324371566264	0.743757711756	0.494111599603	0.748868009872	0.749137762131
M2Mkey217.141014	0.720658673344	0.521511005153	0.478335403267	0.651481517785	0.720496451926	0.733134833682	0.614461224109	0.472443939904	0.551499873465	0.743406848786	0.514246920835	0.626137868256	0.55720021554	0.716169810779	0.592392878221	0.736714009145	0.710146965591	0.582180092655	0.645478875932	0.593682833051	0.425305564212	0.793058945055	0.0	0.599598200272	0.520011383866	0.641867065352	0.562480079081	0.669564602221	0.573570540899	0.512069689578	0.510213620128	0.634116325253	0.40783542428	0.518875999119	0.655758308993	0.699428478393	0.623329452333	0.705831400563	0.686432800966	0.724299533306	0.769870070694	0.447202789959	0.603737892116	0.571014225774	0.591443008685	0.664643635001	0.759613482418	0.418401897833	0.693341821279	0.681856920328	0.741522021322	0.688956596523	0.569105155364	0.508761610771	0.513883054104	0.61023982115	0.755859430455	0.578319090478	0.727046082385	0.60498478541	0.767467023382	0.708186403206	0.453791149218	0.413788431987	0.459992891018	0.688361778189	0.653200077334	0.68865575941	0.725920284502	0.794544855201	0.602060917674	0.702054823308	0.543792984753	0.611117543005
