	Face38.143319	Face32.143355	Face30.143329	Face44.143349	Face17.143354	Face21.143328	Face46.143315	Face13.143318	Face37.143323	Face9.143346	Face10.143341	Face39.143332	Face43.143350	Face18.143342	Face47.143345	Face6.143359	Face26.143322	Face20.143326	Face19.143331	Face8.143357	Face42.143360	Face35.143358	Face12.143333	Face3.143313	Face49.143338	Face14.143311	Face27.143353	Face45.143312	Face23.143337	Face34.143321	Face7.143339	Face24.143324	Face28.143348	Face33.143336	Face15.143344	Face31.143330	Face2.143352	Face11.143343	Face4.143335	Face29.143316	Face50.143317	Face1.143356	Face22.143334	Face25.143320	Face48.143351	Face41.143327	Face36.143314	Face40.143325	Face16.143340
Face43.143350	0.684142183748	0.468677637692	0.732950255582	0.697622496578	0.605778600364	0.441608045149	0.584591949895	0.714559643959	0.572994659565	0.800408915831	0.540396389325	0.633115548981	0.0	0.544823343108	0.577935197661	0.635075024254	0.675264186601	0.622743012522	0.533057481075	0.622997533195	0.518023737032	0.629119413254	0.557057426409	0.587685761423	0.571576660297	0.528282047771	0.636786825987	0.432359040728	0.613978872267	0.649493275789	0.645692028938	0.605064579325	0.479359458131	0.742648178311	0.600157595167	0.672954489877	0.57237030584	0.604959164914	0.60589642759	0.705409599195	0.486943988786	0.689549715545	0.595647455788	0.564392258639	0.637126656693	0.648580844126	0.665974031825	0.637689704116	0.589045347826
Face18.143342	0.659106727862	0.593814344444	0.787495836568	0.730375805681	0.53930896151	0.509540547326	0.645036649147	0.75870163677	0.519347799648	0.829492949646	0.530336223273	0.480322864153	0.544823343108	0.0	0.576766731668	0.642661339674	0.75575831867	0.632068082523	0.483542047135	0.657404705215	0.524087597574	0.65687335216	0.617164974137	0.549737941678	0.552687563706	0.522799238294	0.544008038272	0.510459952763	0.6010149859	0.647558238786	0.645758440826	0.567544016416	0.529039315981	0.696868446716	0.529058934006	0.649837024717	0.600446945746	0.508920752	0.499337115763	0.761009852539	0.418990865698	0.591691815684	0.556934738717	0.55492107343	0.554180145881	0.464943512095	0.645914579828	0.550323433579	0.506333882234
Face47.143345	0.692422264644	0.573398628206	0.801232311873	0.735109526699	0.657503631579	0.515571767742	0.684865528495	0.757141156122	0.574809475356	0.84702821037	0.524250363037	0.60187764327	0.577935197661	0.576766731668	0.0	0.68307749475	0.713382341438	0.64477057223	0.460087126301	0.646666689878	0.543012210674	0.684629871236	0.546471461708	0.552946483941	0.645182036976	0.568032347168	0.648670628036	0.478811049164	0.658450036252	0.628789902068	0.697149081265	0.67718637506	0.532256551698	0.748662490551	0.615904179886	0.626932368587	0.68770747237	0.554174018941	0.610293056157	0.772322688133	0.603913200636	0.544166256512	0.677286350705	0.625977799885	0.639187334871	0.570027139438	0.674246771777	0.694817048972	0.611649358277
Face6.143359	0.515387001085	0.574511026304	0.65394119504	0.639795184096	0.70317264631	0.611257885449	0.493688457791	0.603686858523	0.562550189435	0.667586647686	0.546346279399	0.530652376973	0.635075024254	0.642661339674	0.68307749475	0.0	0.672462687092	0.503891354441	0.664131928854	0.705422300554	0.574187748016	0.785286808935	0.649775003629	0.586541899073	0.420183304434	0.609887641136	0.48392932294	0.596870824413	0.490169614159	0.456650878032	0.448938114059	0.490715540703	0.534259466157	0.606234773935	0.425880799447	0.501234545132	0.402489713957	0.628024618203	0.618026809463	0.548359054251	0.631797876495	0.632922484678	0.376456749364	0.60151265285	0.510466904006	0.556182202489	0.505641539292	0.502103611923	0.520615343271
Face26.143322	0.485105088948	0.645300294682	0.4690392525	0.438172690335	0.770514725591	0.681516268425	0.514581238731	0.507456277196	0.667832900956	0.587329796216	0.723756008279	0.65641328804	0.675264186601	0.75575831867	0.713382341438	0.672462687092	0.0	0.480991643763	0.737149251981	0.734017748768	0.723801390568	0.673665321514	0.635412988953	0.720344324805	0.601117976788	0.707180111131	0.564623817965	0.681517444023	0.583371126228	0.710410530909	0.587345153748	0.525314883174	0.650132615713	0.490114305673	0.595232490429	0.643780653018	0.558546708202	0.644875130371	0.668610283191	0.511882991852	0.729997378138	0.733015807275	0.617691864842	0.651065990629	0.641682604152	0.706104243452	0.52968814789	0.639194661908	0.709749640186
Face20.143326	0.375854780555	0.558696994214	0.501733459708	0.3896611052	0.731938769361	0.590619200769	0.416476028231	0.52617845662	0.521257809506	0.649391526512	0.584745434031	0.476455732979	0.622743012522	0.632068082523	0.64477057223	0.503891354441	0.480991643763	0.0	0.689169440239	0.775047526453	0.58515302357	0.651158151043	0.457827662162	0.590467737735	0.439608946051	0.592042789133	0.450823146958	0.628932108514	0.520569749816	0.612032660791	0.357111241468	0.360943357469	0.490820786046	0.501865795873	0.448713684911	0.501741978356	0.388626305734	0.472659995893	0.592187612042	0.40824881721	0.63616987751	0.636693350985	0.454077173323	0.567037770128	0.459440975565	0.562192378601	0.487517277537	0.536426102558	0.560619643339
Face19.143331	0.697359078445	0.580664574269	0.813020737846	0.761900564863	0.561016376439	0.49230862397	0.67552416467	0.775508453767	0.543267151138	0.845213180052	0.535683143971	0.570950774774	0.533057481075	0.483542047135	0.460087126301	0.664131928854	0.737149251981	0.689169440239	0.0	0.615022931964	0.571555678857	0.681967176056	0.616696641834	0.550727875523	0.603283934198	0.502077684797	0.620820386915	0.506592098113	0.616760326511	0.663759633163	0.66229019109	0.646447460717	0.514332835762	0.710928790616	0.543768407327	0.654340762174	0.647106792845	0.583865786998	0.52469665818	0.793250976239	0.490521416006	0.556766007813	0.617399767988	0.563026837305	0.636582568564	0.536106716518	0.635539178981	0.621569878098	0.532271184679
Face8.143357	0.718412997303	0.532889987845	0.771401903928	0.791496521775	0.368273198897	0.607571890401	0.732455380607	0.820717916448	0.553572411904	0.831379787421	0.664504152078	0.674024521853	0.622997533195	0.657404705215	0.646666689878	0.705422300554	0.734017748768	0.775047526453	0.615022931964	0.0	0.638902346223	0.80251929291	0.620730440563	0.679555739398	0.702311201944	0.595821317808	0.664615338298	0.601146127325	0.671914356029	0.714495190267	0.726043910099	0.758246247297	0.549622598337	0.634733610756	0.688457518059	0.733045995985	0.731862941372	0.689547895471	0.570140772807	0.79478981759	0.622327392745	0.62515559689	0.666195198879	0.623112934124	0.718204237122	0.712764197758	0.676266031031	0.64677948357	0.735377252484
Face42.143360	0.676367362429	0.476587030717	0.784211643873	0.718992571911	0.629811261355	0.438405507484	0.60027557688	0.739902914	0.489745031948	0.832609718352	0.422774812805	0.547419177112	0.518023737032	0.524087597574	0.543012210674	0.574187748016	0.723801390568	0.58515302357	0.571555678857	0.638902346223	0.0	0.703603587436	0.523745585692	0.55404336171	0.518068388174	0.540833372229	0.587105676344	0.473755426106	0.514795693509	0.588528776731	0.605124257752	0.58811260472	0.481958232907	0.742024561424	0.542483696977	0.544156962113	0.54039419043	0.578613518846	0.558614715116	0.745455825053	0.569241004565	0.570381368459	0.593221630951	0.593994640642	0.574223690381	0.592317196919	0.640645309051	0.589091247359	0.532287394104
Face35.143358	0.696580894426	0.677155834052	0.753660026135	0.641605220809	0.755634608829	0.662810559608	0.683889154249	0.720772785084	0.711314316247	0.791971520149	0.698437507692	0.671070608827	0.629119413254	0.65687335216	0.684629871236	0.785286808935	0.673665321514	0.651158151043	0.681967176056	0.80251929291	0.703603587436	0.0	0.678626703409	0.675804324861	0.673660765863	0.674137472079	0.713103283729	0.687738807039	0.664815895177	0.730448809629	0.703613898304	0.676868833516	0.650276979628	0.701371155988	0.659025977801	0.707583275721	0.702125044154	0.633251221635	0.669793462052	0.737546174906	0.641721041369	0.720958337258	0.738480225623	0.599275556748	0.701692183305	0.683310968794	0.706029628056	0.728112211868	0.676537062937
Face12.143333	0.534095909417	0.459447825703	0.678420023188	0.60093722649	0.599404212049	0.467155450318	0.582406434695	0.651702535138	0.464956077225	0.744651539346	0.544875760996	0.608452239544	0.557057426409	0.617164974137	0.546471461708	0.649775003629	0.635412988953	0.457827662162	0.616696641834	0.620730440563	0.523745585692	0.678626703409	0.0	0.616861386631	0.5875185409	0.514894640863	0.575192582763	0.520800629522	0.640991815255	0.725716498213	0.533596806514	0.531534456568	0.39470748746	0.654251708377	0.601092442041	0.613962505938	0.532990959922	0.542614695243	0.57737590157	0.605675328335	0.656959650581	0.604593221817	0.576723471277	0.595690968374	0.594070129811	0.588894004598	0.596911983552	0.66614783875	0.644502074823
Face3.143313	0.589862827732	0.594959289548	0.78086549383	0.704264855641	0.618320890507	0.503925278585	0.584146514703	0.734582850469	0.520084328383	0.829682332342	0.430116012943	0.58009091382	0.587685761423	0.549737941678	0.552946483941	0.586541899073	0.720344324805	0.590467737735	0.550727875523	0.679555739398	0.55404336171	0.675804324861	0.616861386631	0.0	0.511599187551	0.456035790891	0.538439606774	0.512588642596	0.547635140397	0.528615364615	0.602387130254	0.547130516353	0.482104516317	0.689302420952	0.499410293528	0.533353883654	0.507721367975	0.536966412776	0.509658941336	0.740336985681	0.498274036385	0.451432290436	0.566018112632	0.506940296161	0.563045897548	0.536656413714	0.555225357357	0.561018244286	0.524578004037
Face49.143338	0.481439975033	0.548289226034	0.676935188896	0.576978571456	0.680239633062	0.527511513456	0.493163257215	0.663941066975	0.483838660169	0.754797246903	0.501347837021	0.457561565332	0.571576660297	0.552687563706	0.645182036976	0.420183304434	0.601117976788	0.439608946051	0.603283934198	0.702311201944	0.518068388174	0.673660765863	0.5875185409	0.511599187551	0.0	0.53955916362	0.411733487373	0.495271812246	0.347476078715	0.561602227857	0.420171945647	0.416019594356	0.476111773376	0.581270452358	0.357390632124	0.495513828163	0.361130551396	0.547139737249	0.527899395715	0.63011818481	0.509224931192	0.577772736379	0.378610104027	0.553677030521	0.462682876709	0.518002811719	0.440045879076	0.438255909677	0.395083148357
Face14.143311	0.581979986539	0.481286589039	0.74535731792	0.703906537443	0.494290305495	0.456836980909	0.564142606778	0.716222684602	0.439820886066	0.800284918156	0.490769991427	0.605125531595	0.528282047771	0.522799238294	0.568032347168	0.609887641136	0.707180111131	0.592042789133	0.502077684797	0.595821317808	0.540833372229	0.674137472079	0.514894640863	0.456035790891	0.53955916362	0.0	0.549283583835	0.47165504748	0.527439823817	0.586718858641	0.524639040185	0.557904777045	0.372326202196	0.653578816387	0.487472764471	0.58436008436	0.554027540768	0.523971450678	0.497894559318	0.710719645049	0.527263350693	0.507165542239	0.527854036847	0.479267904	0.557194917125	0.52513833869	0.509891865323	0.559393594766	0.52659649293
Face27.143353	0.465470290289	0.543248471479	0.640218507665	0.587913696337	0.641674850859	0.600663994236	0.425834404478	0.651730814809	0.425876669765	0.735159475899	0.498522149492	0.480618195218	0.636786825987	0.544008038272	0.648670628036	0.48392932294	0.564623817965	0.450823146958	0.620820386915	0.664615338298	0.587105676344	0.713103283729	0.575192582763	0.538439606774	0.411733487373	0.549283583835	0.0	0.593477484729	0.449756476474	0.572234555743	0.434394540369	0.403577447708	0.504841149773	0.568225097209	0.401059575369	0.511658988796	0.422100791818	0.49179871874	0.493165767971	0.592477013762	0.538908873143	0.553766412261	0.424815534372	0.51665395197	0.494448265872	0.494907441826	0.391077033372	0.465795435801	0.51069142357
Face45.143312	0.654087526184	0.507261752042	0.770527940518	0.709428949054	0.606749870187	0.398951255006	0.631229396317	0.74220655733	0.511810697158	0.837759646236	0.448295980153	0.556879985715	0.432359040728	0.510459952763	0.478811049164	0.596870824413	0.681517444023	0.628932108514	0.506592098113	0.601146127325	0.473755426106	0.687738807039	0.520800629522	0.512588642596	0.495271812246	0.47165504748	0.593477484729	0.0	0.56133777372	0.576158994461	0.626254754769	0.548789994432	0.422513967236	0.736390346923	0.542796357112	0.659470880639	0.522582987214	0.577469919362	0.587059477667	0.747983267086	0.520859908335	0.570233954178	0.603635888977	0.576980502481	0.592736658472	0.546380954072	0.602915940142	0.568700345137	0.496268725449
Face23.143337	0.530425266114	0.491639227401	0.651885881248	0.574116786906	0.664294011517	0.54049928702	0.460057673986	0.594478638349	0.529180270613	0.753171398182	0.528124628002	0.484275851123	0.613978872267	0.6010149859	0.658450036252	0.490169614159	0.583371126228	0.520569749816	0.616760326511	0.671914356029	0.514795693509	0.664815895177	0.640991815255	0.547635140397	0.347476078715	0.527439823817	0.449756476474	0.56133777372	0.0	0.543749627034	0.413236549058	0.486537770767	0.551450505531	0.521290990972	0.33105498963	0.500461635458	0.425126027446	0.582604901279	0.451383068558	0.64453185237	0.531812836461	0.543064379866	0.443435133535	0.465250087893	0.48214669618	0.508535533114	0.436429919004	0.455403571498	0.450177397338
Face34.143321	0.572541787052	0.571843207922	0.747256747139	0.687357441034	0.731938742483	0.625309339068	0.556182307964	0.681017430143	0.635544136424	0.783765861093	0.49652094023	0.574298577043	0.649493275789	0.647558238786	0.628789902068	0.456650878032	0.710410530909	0.612032660791	0.663759633163	0.714495190267	0.588528776731	0.730448809629	0.725716498213	0.528615364615	0.561602227857	0.586718858641	0.572234555743	0.576158994461	0.543749627034	0.0	0.592842731099	0.601713628659	0.605919586371	0.679214440543	0.503107631626	0.515957038415	0.5754656089	0.636131822518	0.62568035364	0.64507359099	0.612950980599	0.599071412779	0.572071597537	0.562677803795	0.550225569023	0.532140466993	0.547478675624	0.484511054621	0.48104035858
Face7.143339	0.463323404233	0.490498420519	0.588014764588	0.555779406285	0.695472055635	0.566655581158	0.347454043432	0.542710161902	0.539687069685	0.662155204554	0.587124698606	0.572708396359	0.645692028938	0.645758440826	0.697149081265	0.448938114059	0.587345153748	0.357111241468	0.66229019109	0.726043910099	0.605124257752	0.703613898304	0.533596806514	0.602387130254	0.420171945647	0.524639040185	0.434394540369	0.626254754769	0.413236549058	0.592842731099	0.0	0.354218098669	0.526437598503	0.530563878634	0.341622069063	0.40112635049	0.339238646887	0.535121015776	0.539096559394	0.440892135287	0.626556957849	0.582871207643	0.400617822257	0.44618751765	0.530050193559	0.501512600369	0.359344925787	0.501870073182	0.546980482808
Face24.143324	0.425431455552	0.574817564555	0.599077050625	0.491488569365	0.706519733482	0.57121570284	0.399838978546	0.583533048843	0.51313316347	0.682978298052	0.522046882723	0.534462130849	0.605064579325	0.567544016416	0.67718637506	0.490715540703	0.525314883174	0.360943357469	0.646447460717	0.758246247297	0.58811260472	0.676868833516	0.531534456568	0.547130516353	0.416019594356	0.557904777045	0.403577447708	0.548789994432	0.486537770767	0.601713628659	0.354218098669	0.0	0.476712638271	0.592359151027	0.419610373648	0.486172658174	0.268217373405	0.553529809245	0.547848993244	0.558041440007	0.590899745697	0.552635455282	0.437003960669	0.565438079153	0.522678422973	0.524366299389	0.40419859252	0.50521339429	0.510454870428
Face28.143348	0.55794855815	0.436166568923	0.697074506413	0.594057447043	0.527702251266	0.396874977975	0.561460390905	0.694653567873	0.348554337986	0.75948559319	0.456156459606	0.578494849367	0.479359458131	0.529039315981	0.532256551698	0.534259466157	0.650132615713	0.490820786046	0.514332835762	0.549622598337	0.481958232907	0.650276979628	0.39470748746	0.482104516317	0.476111773376	0.372326202196	0.504841149773	0.422513967236	0.551450505531	0.605919586371	0.526437598503	0.476712638271	0.0	0.619486436115	0.474926077872	0.595629262244	0.493976524162	0.493795499538	0.528799646362	0.673134163165	0.561386695761	0.553746160247	0.506772757085	0.53006051888	0.576025030783	0.539835977394	0.501717207018	0.571390390468	0.525492171654
Face33.143336	0.350261971186	0.61109221156	0.443421679667	0.497832232132	0.652669425322	0.728420027921	0.512707904043	0.521538263831	0.611913298448	0.544913066184	0.716311494757	0.577570908185	0.742648178311	0.696868446716	0.748662490551	0.606234773935	0.490114305673	0.501865795873	0.710928790616	0.634733610756	0.742024561424	0.701371155988	0.654251708377	0.689302420952	0.581270452358	0.653578816387	0.568225097209	0.736390346923	0.521290990972	0.679214440543	0.530563878634	0.592359151027	0.619486436115	0.0	0.514481456645	0.641932847589	0.61167149224	0.638326575552	0.597993468732	0.475575100794	0.676368045657	0.69099794086	0.495806659486	0.587881749713	0.554114927236	0.634356688113	0.434457007903	0.565522235141	0.669672395556
Face15.143344	0.488380584697	0.524887730166	0.648962558018	0.57015796997	0.657646158063	0.516531989889	0.488834550344	0.646265148639	0.47979968772	0.751135058317	0.485742021599	0.488236593626	0.600157595167	0.529058934006	0.615904179886	0.425880799447	0.595232490429	0.448713684911	0.543768407327	0.688457518059	0.542483696977	0.659025977801	0.601092442041	0.499410293528	0.357390632124	0.487472764471	0.401059575369	0.542796357112	0.33105498963	0.503107631626	0.341622069063	0.419610373648	0.474926077872	0.514481456645	0.0	0.473613168856	0.401696750903	0.529795304427	0.472032705897	0.595917914637	0.505526299635	0.561602764676	0.438921029268	0.426958755152	0.494497926122	0.409589267112	0.403431834297	0.413883334651	0.413240885975
Face31.143330	0.569540576619	0.589630120325	0.687872830803	0.648306553763	0.706506487795	0.577376168245	0.376138308073	0.624618800388	0.59439518576	0.755109706845	0.493431152307	0.570197258838	0.672954489877	0.649837024717	0.626932368587	0.501234545132	0.643780653018	0.501741978356	0.654340762174	0.733045995985	0.544156962113	0.707583275721	0.613962505938	0.533353883654	0.495513828163	0.58436008436	0.511658988796	0.659470880639	0.500461635458	0.515957038415	0.40112635049	0.486172658174	0.595629262244	0.641932847589	0.473613168856	0.0	0.487086663807	0.565647181308	0.618606678183	0.65984817906	0.671438546114	0.558221808777	0.48441568166	0.548961939634	0.508026602233	0.538428227613	0.506349045218	0.608959527491	0.546258965004
Face2.143352	0.443143324593	0.509992345351	0.640734256863	0.538514442916	0.695765026842	0.542360370705	0.426510699391	0.594010962458	0.53937287987	0.703887360179	0.53029291212	0.489515987517	0.57237030584	0.600446945746	0.68770747237	0.402489713957	0.558546708202	0.388626305734	0.647106792845	0.731862941372	0.54039419043	0.702125044154	0.532990959922	0.507721367975	0.361130551396	0.554027540768	0.422100791818	0.522582987214	0.425126027446	0.5754656089	0.339238646887	0.268217373405	0.493976524162	0.61167149224	0.401696750903	0.487086663807	0.0	0.524813778348	0.549990056836	0.55134274926	0.551566279733	0.593891716798	0.38311830022	0.551417560464	0.452204271737	0.533181279669	0.414043003044	0.464460580986	0.499355228723
Face11.143343	0.546655255914	0.525115009948	0.668424534464	0.608447627601	0.628742075439	0.536148649979	0.527985434504	0.628889040357	0.52130897789	0.748522124482	0.572018129383	0.467764624238	0.604959164914	0.508920752	0.554174018941	0.628024618203	0.644875130371	0.472659995893	0.583865786998	0.689547895471	0.578613518846	0.633251221635	0.542614695243	0.536966412776	0.547139737249	0.523971450678	0.49179871874	0.577469919362	0.582604901279	0.636131822518	0.535121015776	0.553529809245	0.493795499538	0.638326575552	0.529795304427	0.565647181308	0.524813778348	0.0	0.492136831271	0.632773321544	0.487012149033	0.561378352678	0.550995999505	0.445465141815	0.474441356272	0.53374052745	0.575143929912	0.611669658118	0.548026202769
